pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
38,32.4,2.85,0.15487718863980784,0.1024,0.3180441828991698,0.1024,0.1024,166368.0,58912.0,158.0,0.0,234.0,41.0,81.0,0.0
39,49.2,6.7,0.1024,0.565571421932247,0.19568158463697313,0.1854011640859773,0.1534903960289547,252640.0,137952.0,0.0,520.0,205.0,123.0,158.0,0.0
40,63.2,5.75,0.1024,0.3911390770466473,0.4516803596815303,0.1024,0.1024,324256.0,118464.0,95.0,396.0,417.0,113.0,51.0,0.0
41,45.0,5.45,0.1024,0.1024,0.13903125935157085,0.1921929516622048,0.1024,231200.0,111744.0,49.0,0.0,87.0,98.0,42.0,0.0
42,68.0,9.15,0.10711029283125797,0.1024,0.2384994910679599,0.2028499741235547,0.1024,348448.0,187712.0,109.0,41.0,194.0,166.0,68.0,0.0
43,68.0,14.95,0.1820958115879857,1.161415069186823,0.5758375169949175,0.1024,0.1024,349056.0,306240.0,192.0,1223.0,644.0,205.0,0.0,0.0
44,54.6,11.55,0.36727169274724036,0.1024,0.20839807674098557,0.23215000996264873,0.1024,280448.0,236832.0,378.0,0.0,161.0,180.0,36.0,0.0
45,52.0,8.15,0.1820958115879857,0.4986547457698438,0.1024,0.26330324207274547,0.1024,267040.0,167808.0,189.0,452.0,72.0,127.0,0.0,0.0
46,55.6,11.35,0.22801121386003648,0.840160881564159,0.4318172195108682,0.1024,0.1024,284960.0,233088.0,238.0,873.0,447.0,81.0,0.0,0.0
47,88.8,13.4,0.22194095816380596,3.607239323108456,1.0807803912996896,0.1024,0.1024,455136.0,274848.0,245.0,3837.0,1430.0,310.0,9.0,0.0
48,51.0,7.3,0.13054754424534865,0.5215923421982858,0.27790330175572137,0.11824967523220054,0.1024,261728.0,150144.0,135.0,505.0,272.0,102.0,0.0,0.0
49,48.6,6.4,0.12039611043028081,0.1024,0.1024,0.21995366692014168,0.1024,249056.0,131744.0,123.0,13.0,49.0,102.0,61.0,0.0
50,63.4,18.4,0.24065434466442132,0.20839807674098557,0.3448607009862543,0.1024,0.1024,325056.0,377792.0,247.0,209.0,292.0,92.0,28.0,0.0
51,51.6,3.9,0.1024,0.18876651442269293,0.1024,0.268082649250345,0.1024,265024.0,80384.0,0.0,103.0,0.0,113.0,0.0,0.0
52,84.8,14.8,0.1725291396542299,0.7748296060314792,0.27294881089701023,0.1341181198643804,0.1024,434368.0,303136.0,180.0,776.0,300.0,114.0,84.0,0.0
53,39.6,5.1,0.17098428893650555,0.1921929516622048,0.1353298830914057,0.1534903960289547,0.1024,203744.0,104448.0,176.0,149.0,91.0,57.0,66.0,0.0
54,48.6,18.8,0.33267388245711177,0.4986547457698438,0.3387124861943804,0.14542655177583327,0.13655259465352437,249088.0,385184.0,345.0,519.0,336.0,163.0,141.0,0.0
55,44.4,4.0,0.18876651442269293,0.2384994910679599,0.16200137722745894,0.25629342015227985,0.1024,227968.0,82848.0,194.0,203.0,145.0,177.0,63.0,0.0
56,46.4,4.85,0.1024,0.1921929516622048,0.17098428893650555,0.13655259465352437,0.1024,237664.0,99712.0,96.0,143.0,124.0,60.0,77.0,0.0
57,26.4,3.2,0.1024,0.1788493872806009,0.12258150712276275,0.2933129289209221,0.1024,135264.0,66464.0,0.0,109.0,105.0,193.0,54.0,0.0
58,60.8,11.7,0.27050478800753586,0.6414679415366508,0.476725855350575,0.1024,0.15211602095849217,312096.0,240480.0,280.0,683.0,484.0,175.0,157.0,0.0
59,55.6,7.3,0.1353298830914057,0.34177276869550477,0.3068050166788469,0.1024,0.1024,284704.0,150496.0,140.0,325.0,269.0,77.0,64.0,0.0
60,52.6,6.8,0.1024,0.12148389468675426,0.16494198114485398,0.1854011640859773,0.12258150712276275,270208.0,139488.0,39.0,62.0,119.0,106.0,126.0,0.0
61,92.8,13.75,0.268082649250345,1.3778635346943497,0.5122933361229038,0.1024,0.1024,475136.0,282208.0,283.0,1444.0,604.0,164.0,101.0,0.0
62,26.4,3.75,0.1024,0.1270720267009761,0.1494040796805694,0.24947021805073416,0.1024,135648.0,77600.0,0.0,60.0,118.0,164.0,84.0,0.0
63,65.4,6.55,0.14674048719226498,0.1024,0.14542655177583327,0.1494040796805694,0.1024,335776.0,134784.0,150.0,29.0,86.0,58.0,44.0,0.0
64,64.0,15.8,0.3296950726913412,0.2450226353590413,0.27541491564288445,0.20653205040438585,0.14283387109577214,327680.0,323648.0,341.0,249.0,252.0,191.0,147.0,0.0
65,40.2,8.15,0.1024,0.6649667907340404,0.3013352628438305,0.1494040796805694,0.1024,206560.0,167424.0,71.0,647.0,319.0,147.0,0.0,0.0
66,54.8,7.9,0.11103405652348632,1.2258150712276275,0.4986547457698438,0.1024,0.1024,280832.0,162048.0,119.0,1265.0,572.0,166.0,73.0,0.0
67,43.6,6.4,0.1024,0.1024,0.17098428893650555,0.17724794415708725,0.1024,224128.0,131456.0,93.0,42.0,121.0,101.0,0.0,0.0
68,51.6,3.9,0.1024,0.1024,0.1820958115879857,0.12368903653634912,0.1024,264608.0,80768.0,24.0,31.0,121.0,53.0,22.0,0.0
69,50.4,7.15,0.16200137722745894,1.0148309567988336,0.46822673397445747,0.1024,0.1024,258176.0,146784.0,171.0,1051.0,511.0,133.0,61.0,0.0
70,91.8,13.35,0.2384994910679599,1.740879481674622,0.6023254401225595,0.1024,0.13291720693948222,470048.0,273504.0,253.0,1829.0,713.0,87.0,137.0,0.0
71,54.2,8.9,0.24065434466442132,0.20468273273584747,0.21603230857279196,0.11407092326346777,0.1024,278368.0,182560.0,248.0,185.0,168.0,62.0,0.0,1.0
72,65.8,12.4,0.18374105541112293,0.5915871154311907,0.3574939583664581,0.16200137722745894,0.1740879481674622,337440.0,254880.0,190.0,597.0,369.0,190.0,179.0,1.0
73,42.8,5.95,0.1052007186615606,0.3511205164620939,0.1052007186615606,0.2539985320257652,0.1024,219168.0,122272.0,109.0,299.0,100.0,143.0,85.0,1.0
74,55.8,9.7,0.20839807674098557,1.052007186615606,0.3911390770466473,0.1024,0.1024,286080.0,199136.0,219.0,1080.0,437.0,89.0,59.0,1.0
75,46.6,4.3,0.1024,0.1317270471615462,0.1024,0.19744957652881365,0.1024,238624.0,88576.0,40.0,61.0,52.0,80.0,65.0,1.0
76,39.6,4.05,0.1024,0.19047202834506569,0.1788493872806009,0.12039611043028081,0.12822012816031303,203648.0,83712.0,35.0,135.0,128.0,47.0,132.0,1.0
77,41.8,2.95,0.1024,0.18046529951454654,0.1024,0.27294881089701023,0.1024,214976.0,61152.0,89.0,112.0,42.0,141.0,55.0,1.0
78,35.0,3.55,0.1024,0.2539985320257652,0.2517241926574282,0.16055079360788177,0.1024,179200.0,72768.0,61.0,216.0,220.0,130.0,65.0,1.0
79,58.8,7.05,0.1024,0.37059000896020594,0.24723642585667988,0.137786353469435,0.24947021805073416,301344.0,145120.0,74.0,336.0,224.0,104.0,257.0,1.0
80,149.0,51.15,4.241187342709151,5.9158711543119065,3.2091772635322533,0.1024,1.2258150712276275,763520.0,1048544.0,4399.0,7135.0,3766.0,816.0,1267.0,1.0
81,41.6,5.55,0.19568158463697313,0.33267388245711177,0.13903125935157085,0.15911319872255733,0.1024,213312.0,113920.0,201.0,297.0,113.0,65.0,19.0,1.0
82,35.8,3.05,0.14412438152599996,0.14806629407410293,0.1024,0.2517241926574282,0.1024,183616.0,63392.0,147.0,92.0,62.0,133.0,20.0,1.0
83,48.8,3.35,0.1024,0.12039611043028081,0.28808371352153866,0.1024,0.12937860276781757,250272.0,69216.0,81.0,88.0,215.0,20.0,133.0,1.0
84,91.2,23.9,0.41282758275690906,0.1024,0.23424749571260373,0.18374105541112293,0.1024,467136.0,489504.0,423.0,98.0,188.0,145.0,0.0,1.0
85,50.6,6.1,0.1024,0.1024,0.1788493872806009,0.12480657252785048,0.14806629407410293,260000.0,125568.0,0.0,40.0,119.0,52.0,152.0,1.0
86,45.8,5.2,0.1921929516622048,0.21798417016794858,0.15075395223997853,0.2804141705486706,0.15487718863980784,235360.0,107104.0,198.0,181.0,137.0,196.0,160.0,1.0
87,52.8,3.0,0.1024,0.1024,0.1494040796805694,0.18374105541112293,0.1024,270784.0,61856.0,0.0,0.0,96.0,96.0,37.0,1.0
88,54.2,9.1,0.13655259465352437,0.37059000896020594,0.28550417053830485,0.1024,0.1024,278304.0,187104.0,141.0,354.0,257.0,87.0,105.0,1.0
89,95.0,20.15,0.3542929060730811,0.22194095816380596,0.44362775217754097,0.1024,0.1024,486976.0,412672.0,365.0,256.0,370.0,26.0,24.0,1.0
90,47.8,5.15,0.1024,0.15487718863980784,0.1024,0.28550417053830485,0.1024,245152.0,105664.0,58.0,85.0,59.0,162.0,30.0,1.0
91,52.2,5.2,0.1024,0.1024,0.1317270471615462,0.22194095816380596,0.1024,267392.0,106944.0,73.0,0.0,85.0,125.0,93.0,1.0
92,49.8,3.65,0.1024,0.1024,0.10711029283125797,0.157688476268492,0.12258150712276275,255872.0,75488.0,20.0,1.0,48.0,45.0,126.0,1.0
93,81.4,10.15,0.17724794415708725,0.2102809627092118,0.1353298830914057,0.1854011640859773,0.1024,417280.0,208256.0,182.0,168.0,100.0,89.0,89.0,1.0
94,61.0,4.55,0.1024,0.10425873630394183,0.16793596208624098,0.137786353469435,0.1024,312512.0,93664.0,37.0,45.0,111.0,59.0,36.0,1.0
95,42.4,4.1,0.1024,0.16055079360788177,0.24065434466442132,0.15627651098408582,0.1024,218080.0,83968.0,103.0,124.0,195.0,118.0,103.0,1.0
96,34.0,8.7,0.1024,0.1024,0.1854011640859773,0.27050478800753586,0.1024,174944.0,179136.0,22.0,0.0,151.0,205.0,0.0,1.0
97,44.2,3.3,0.1024,0.1024,0.18374105541112293,0.23424749571260373,0.1024,226624.0,67712.0,66.0,0.0,140.0,167.0,80.0,1.0
98,63.0,7.15,0.1024,0.44763594881137564,0.16494198114485398,0.1024,0.1024,323552.0,146688.0,37.0,396.0,137.0,0.0,36.0,1.0
99,51.4,7.55,0.1740879481674622,0.1024,0.14806629407410293,0.27790330175572137,0.1024,263552.0,155424.0,178.0,43.0,117.0,192.0,45.0,1.0
100,42.8,3.65,0.1024,0.1024,0.2450226353590413,0.15075395223997853,0.1024,219328.0,75488.0,28.0,51.0,193.0,117.0,30.0,1.0
101,71.4,7.45,0.1024,0.30957701376212127,0.3238172324012421,0.1024,0.16945327103418178,366464.0,152992.0,81.0,287.0,281.0,79.0,175.0,1.0
102,61.6,14.4,0.1024,0.1024,0.1534903960289547,0.20653205040438585,0.12258150712276275,315968.0,295168.0,34.0,39.0,110.0,122.0,126.0,1.0
103,49.8,4.5,0.1024,0.21995366692014168,0.3238172324012421,0.1024,0.1024,255968.0,92480.0,0.0,185.0,261.0,24.0,0.0,1.0
104,45.2,9.95,0.2028499741235547,0.46822673397445747,0.2933129289209221,0.10425873630394183,0.1024,232064.0,204448.0,209.0,463.0,276.0,95.0,34.0,1.0
105,50.4,3.2,0.13903125935157085,0.1024,0.1024,0.19744957652881365,0.10807803912996895,258976.0,65664.0,142.0,0.0,23.0,69.0,111.0,1.0
106,54.2,6.9,0.11719085064164587,0.1024,0.23215000996264873,0.1024,0.1024,278432.0,141952.0,119.0,0.0,157.0,35.0,40.0,1.0
107,35.0,4.15,0.1024,0.2804141705486706,0.12148389468675426,0.22801121386003648,0.1024,179328.0,85984.0,59.0,221.0,103.0,126.0,71.0,1.0
108,38.4,3.1,0.1024,0.1024,0.13903125935157085,0.19744957652881365,0.1024,196672.0,64224.0,101.0,0.0,88.0,105.0,0.0,1.0
109,69.8,15.85,0.3448607009862543,0.4897646737053482,0.3511205164620939,0.137786353469435,0.1024,357696.0,324608.0,356.0,515.0,345.0,162.0,0.0,1.0
110,34.2,3.45,0.1024,0.1024,0.2517241926574282,0.11203725420310383,0.1024,175840.0,70784.0,64.0,0.0,185.0,81.0,65.0,1.0
111,89.8,7.3,0.1024,0.1740879481674622,0.22801121386003648,0.1024,0.1024,460288.0,150432.0,49.0,129.0,173.0,51.0,22.0,1.0
112,56.2,20.65,0.5215923421982858,0.46403416449032375,0.37059000896020594,0.1024,0.11407092326346777,288736.0,422944.0,540.0,516.0,341.0,65.0,117.0,1.0
113,43.6,5.45,0.16643223934073492,0.1024,0.2300713054016148,0.25629342015227985,0.1024,223392.0,112032.0,170.0,64.0,198.0,217.0,97.0,1.0
114,27.8,2.15,0.1024,0.1024,0.1024,0.20103362629533755,0.1024,142336.0,44512.0,53.0,17.0,1.0,58.0,0.0,1.0
115,47.6,8.35,0.17098428893650555,0.570681385090446,0.23424749571260373,0.1024,0.14412438152599996,244544.0,171744.0,178.0,557.0,223.0,33.0,149.0,1.0
116,40.0,3.4,0.1024,0.11719085064164587,0.1024,0.21409792422694074,0.1024,205216.0,69856.0,79.0,45.0,17.0,76.0,0.0,1.0
117,55.4,20.7,0.2959630243862989,0.28550417053830485,0.21995366692014168,0.22194095816380596,0.1024,284320.0,424480.0,305.0,275.0,204.0,176.0,50.0,1.0
118,39.2,2.9,0.1024,0.1921929516622048,0.1024,0.19744957652881365,0.1024,201184.0,60192.0,0.0,113.0,33.0,66.0,0.0,1.0
119,49.2,9.05,0.1024,0.11304951581874152,0.12039611043028081,0.2609455869930851,0.1024,252704.0,185664.0,92.0,53.0,88.0,158.0,13.0,1.0
120,53.6,7.15,0.1024,0.1024,0.23424749571260373,0.1788493872806009,0.1024,275168.0,146944.0,66.0,45.0,186.0,139.0,80.0,1.0
121,96.8,11.0,0.1854011640859773,0.6472636331527855,0.22394620467296977,0.1024,0.13054754424534865,496000.0,225952.0,193.0,634.0,222.0,27.0,135.0,1.0
122,46.4,4.75,0.1024,0.15487718863980784,0.11203725420310383,0.16494198114485398,0.1024,238080.0,98208.0,18.0,85.0,65.0,55.0,0.0,1.0
123,102.2,13.3,0.14674048719226498,0.27790330175572137,0.13903125935157085,0.1024,0.1024,523296.0,273248.0,151.0,233.0,93.0,0.0,0.0,1.0
124,64.2,8.6,0.22801121386003648,0.24723642585667988,0.23215000996264873,0.2300713054016148,0.1024,329248.0,176704.0,235.0,229.0,214.0,191.0,57.0,1.0
125,36.6,3.55,0.1024,0.2906865627912965,0.23215000996264873,0.19744957652881365,0.1024,187552.0,72704.0,103.0,257.0,211.0,156.0,51.0,1.0
126,60.6,9.95,0.1024,0.1024,0.1024,0.23215000996264873,0.1024,311200.0,204576.0,92.0,0.0,25.0,101.0,0.0,1.0
127,49.4,7.65,0.1024,0.570681385090446,0.23636393234036387,0.18046529951454654,0.22801121386003648,253152.0,157184.0,101.0,544.0,248.0,143.0,235.0,1.0
128,54.8,10.4,0.1024,0.80321388354064,0.3040578404559338,0.10615121187202028,0.1024,280576.0,213184.0,63.0,793.0,329.0,103.0,36.0,1.0
129,57.2,8.05,0.2609455869930851,0.9192316236260498,0.3911390770466473,0.11203725420310383,0.16055079360788177,293088.0,164992.0,271.0,954.0,437.0,160.0,165.0,1.0
130,53.6,5.05,0.1024,0.16945327103418178,0.1024,0.19923354230667628,0.1024,274752.0,104320.0,13.0,91.0,28.0,65.0,69.0,1.0
131,103.0,17.1,0.20468273273584747,0.6132586838954456,0.3296950726913412,0.1024,0.24947021805073416,527744.0,350304.0,213.0,621.0,327.0,85.0,257.0,1.0
132,78.0,12.0,0.12937860276781757,0.6414679415366508,0.20839807674098557,0.22596956867426202,0.1024,399648.0,245792.0,135.0,620.0,236.0,172.0,0.0,1.0
133,56.2,10.95,0.3607239323108456,0.5358582934338506,0.586289959358298,0.1024,0.10425873630394183,288320.0,224992.0,374.0,603.0,569.0,177.0,107.0,1.0
134,41.6,11.9,0.11824967523220054,0.2933129289209221,0.3876367615240837,0.11614150691868232,0.1024,213600.0,244512.0,122.0,287.0,355.0,161.0,31.0,1.0
135,45.4,3.7,0.1024,0.19047202834506569,0.12480657252785048,0.20468273273584747,0.1024,232448.0,75936.0,80.0,132.0,91.0,104.0,9.0,1.0
136,56.8,5.55,0.16643223934073492,0.6472636331527855,0.2609455869930851,0.11510155917025851,0.1024,291168.0,114496.0,173.0,640.0,269.0,89.0,0.0,1.0
137,37.0,3.25,0.1024,0.11510155917025851,0.19392942359868295,0.1725291396542299,0.12039611043028081,189920.0,66656.0,76.0,65.0,145.0,109.0,124.0,1.0
138,49.8,3.85,0.12593420550714696,0.1024,0.13054754424534865,0.22394620467296977,0.1024,254976.0,79232.0,128.0,0.0,84.0,127.0,0.0,1.0
139,50.6,7.75,0.13903125935157085,0.7678916703564348,0.5077061879485087,0.1024,0.1024,259520.0,159712.0,145.0,801.0,519.0,134.0,60.0,1.0
140,120.4,51.15,4.054676468652843,0.4724571835118812,0.6472636331527855,0.1024,0.4279506660531507,617344.0,1048544.0,4173.0,1057.0,612.0,137.0,441.0,1.0
141,32.8,2.55,0.1494040796805694,0.1024,0.13291720693948222,0.2028499741235547,0.1024,168256.0,52928.0,153.0,0.0,82.0,107.0,53.0,1.0
142,49.4,9.15,0.18046529951454654,0.46822673397445747,0.15487718863980784,0.2609455869930851,0.1024,253792.0,187616.0,187.0,436.0,167.0,178.0,101.0,1.0
143,26.0,2.2,0.1024,0.14412438152599996,0.16200137722745894,0.20653205040438585,0.1024,133728.0,45888.0,0.0,80.0,124.0,127.0,105.0,1.0
144,48.0,5.2,0.13655259465352437,0.1024,0.1788493872806009,0.20468273273584747,0.1024,245856.0,107488.0,139.0,0.0,129.0,135.0,76.0,1.0
145,58.0,7.25,0.1024,0.1024,0.12258150712276275,0.1353298830914057,0.1024,297792.0,148960.0,58.0,32.0,62.0,31.0,18.0,2.0
146,42.4,7.65,0.15627651098408582,0.34177276869550477,0.16494198114485398,0.19744957652881365,0.1024,217824.0,157088.0,161.0,306.0,149.0,119.0,0.0,2.0
147,41.4,2.95,0.1024,0.1024,0.1024,0.22596956867426202,0.1024,212192.0,61152.0,0.0,0.0,0.0,81.0,81.0,2.0
148,97.2,21.9,0.3574939583664581,0.5605072141187294,0.27294881089701023,0.1634650669350853,0.1024,497888.0,449312.0,371.0,577.0,281.0,145.0,0.0,2.0
149,41.4,3.2,0.11931806635041005,0.12148389468675426,0.2517241926574282,0.16494198114485398,0.1024,212128.0,66112.0,122.0,88.0,205.0,135.0,81.0,2.0
150,53.2,8.75,0.1024,1.3532988309140568,0.48103309483074475,0.16945327103418178,0.1024,272896.0,179488.0,72.0,1387.0,595.0,270.0,0.0,2.0
151,52.0,5.75,0.1024,0.1024,0.1024,0.22596956867426202,0.1024,266624.0,118528.0,58.0,0.0,46.0,107.0,0.0,2.0
152,40.8,3.65,0.1024,0.1024,0.157688476268492,0.15911319872255733,0.1024,209696.0,74752.0,17.0,0.0,100.0,75.0,5.0,2.0
153,46.6,4.8,0.10905452905988393,0.1024,0.13903125935157085,0.13655259465352437,0.1024,239552.0,99104.0,111.0,26.0,77.0,41.0,0.0,2.0
154,59.4,9.3,0.1024,0.37393830630895386,0.16200137722745894,0.18707627191715065,0.10425873630394183,304160.0,190688.0,20.0,318.0,148.0,107.0,107.0,2.0
155,45.2,3.2,0.1024,0.1634650669350853,0.23215000996264873,0.19744957652881365,0.2517241926574282,232192.0,66496.0,61.0,119.0,196.0,156.0,260.0,2.0
156,47.2,6.75,0.10711029283125797,0.1024,0.1024,0.23636393234036387,0.1024,242272.0,138400.0,109.0,0.0,0.0,90.0,42.0,2.0
157,35.6,4.2,0.13291720693948222,0.1341181198643804,0.2804141705486706,0.1052007186615606,0.20839807674098557,182784.0,86528.0,136.0,107.0,223.0,89.0,214.0,2.0
158,51.6,3.9,0.10332518859176422,0.1024,0.1024,0.2906865627912965,0.20653205040438585,264256.0,80352.0,105.0,27.0,66.0,176.0,213.0,2.0
159,51.4,4.95,0.1024,0.14542655177583327,0.1024,0.2609455869930851,0.1024,263616.0,101792.0,0.0,69.0,59.0,141.0,0.0,2.0
160,62.6,8.85,0.19392942359868295,0.1024,0.1024,0.2450226353590413,0.1024,321120.0,181472.0,199.0,10.0,18.0,108.0,7.0,2.0
161,76.4,21.7,0.38416580623817104,0.3479765328837181,0.27294881089701023,0.1402874130141752,0.1024,392160.0,444960.0,397.0,361.0,248.0,121.0,0.0,2.0
162,44.6,10.5,0.17098428893650555,0.7960217909645065,0.3511205164620939,0.11614150691868232,0.1024,228480.0,215200.0,178.0,804.0,379.0,140.0,0.0,2.0
163,36.4,6.9,0.137786353469435,0.19392942359868295,0.11824967523220054,0.24947021805073416,0.1024,187008.0,142112.0,141.0,142.0,93.0,145.0,68.0,2.0
164,59.0,9.15,0.17566084058551082,0.42411873427091507,0.157688476268492,0.2539985320257652,0.15911319872255733,303072.0,188064.0,181.0,391.0,163.0,173.0,164.0,2.0
165,90.2,23.5,0.6187995036038481,2.8294772515375515,0.7542016125657375,0.1024,0.3296950726913412,462624.0,482176.0,654.0,3050.0,1025.0,266.0,340.0,2.0
166,44.2,3.55,0.1024,0.1024,0.13903125935157085,0.24282866745975348,0.1024,227008.0,72864.0,48.0,4.0,98.0,151.0,87.0,2.0
167,49.6,3.75,0.1024,0.21798417016794858,0.20839807674098557,0.13054754424534865,0.10615121187202028,254368.0,77184.0,48.0,171.0,164.0,74.0,109.0,2.0
