pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
45,36.8,3.3,11.824967523220053,0.1024,0.503160113758275,0.1024,0.4598791358760376,189024.0,68480.0,12174.0,1470.0,421.0,213.0,475.0,0.0
46,41.0,3.8,17.56608405855108,0.1024,0.7474483829094829,0.1024,0.3911390770466473,210272.0,78592.0,18144.0,1985.0,629.0,326.0,404.0,0.0
47,104.8,30.3,0.14283387109577214,0.16945327103418178,0.1634650669350853,0.13054754424534865,0.596932131546734,537120.0,621088.0,146.0,125.0,112.0,49.0,616.0,0.0
48,70.4,21.15,0.3238172324012421,0.1402874130141752,0.20653205040438585,0.34177276869550477,0.48103309483074475,361344.0,433664.0,333.0,128.0,197.0,292.0,497.0,0.0
49,90.4,51.05,0.7081800801168278,0.2933129289209221,0.31519636956627706,0.40546764686528436,0.29863706358303954,462880.0,1046432.0,728.0,357.0,340.0,417.0,309.0,0.0
50,46.0,3.75,1.1407092326346777,0.1024,0.19568158463697313,0.1341181198643804,0.4318172195108682,236256.0,77472.0,1180.0,79.0,124.0,71.0,447.0,0.0
51,46.8,5.8,45.576131198525395,0.1024,1.8707627191715064,0.1024,0.3574939583664581,240608.0,119520.0,47232.0,5621.0,1657.0,575.0,367.0,0.0
52,42.2,2.65,0.1024,0.18374105541112293,0.11407092326346777,0.1534903960289547,0.3542929060730811,216096.0,55104.0,0.0,112.0,68.0,45.0,366.0,0.0
53,69.6,12.2,0.5810402347823543,0.13291720693948222,0.20653205040438585,0.22801121386003648,0.44362775217754097,357024.0,250496.0,599.0,155.0,173.0,174.0,457.0,0.0
54,75.2,7.6,60.23254401225596,0.1024,2.3636393234036386,0.1024,0.4986547457698438,385536.0,156384.0,62272.0,7334.0,2107.0,781.0,513.0,0.0
55,46.6,6.4,0.1024,0.1921929516622048,0.15627651098408582,0.1494040796805694,0.42411873427091507,239392.0,131360.0,22.0,132.0,112.0,65.0,437.0,0.0
56,65.0,38.7,0.4986547457698438,0.31237405596334344,0.2384994910679599,0.32091772635322535,0.5215923421982858,333472.0,792864.0,516.0,335.0,246.0,286.0,540.0,0.0
57,43.0,3.15,0.1024,0.1024,0.14155491608144893,0.18046529951454654,0.37059000896020594,220320.0,65248.0,24.0,0.0,87.0,87.0,381.0,0.0
58,45.4,4.35,28.041417054867058,0.1024,1.1103405652348632,0.1024,0.42032111415670215,232736.0,89728.0,29024.0,3096.0,928.0,417.0,434.0,0.0
59,99.8,38.4,0.5215923421982858,0.3040578404559338,0.3982389247263045,0.23215000996264873,0.4724571835118812,511904.0,786720.0,536.0,355.0,393.0,287.0,487.0,0.0
60,39.4,4.35,7.678916703564348,0.1024,0.44763594881137564,0.1024,0.3807259303848422,202016.0,89504.0,7926.0,962.0,352.0,94.0,393.0,0.0
61,54.8,6.05,42.032111415670215,0.1024,1.6200137722745898,0.1024,0.4279506660531507,280832.0,124320.0,43648.0,4851.0,1397.0,554.0,442.0,0.0
62,33.8,3.9,8.709384350146523,0.1024,0.5455850440566417,0.10425873630394183,0.455761311985254,173376.0,80416.0,8960.0,1001.0,459.0,239.0,471.0,0.0
63,86.0,31.25,0.3982389247263045,0.28550417053830485,0.25629342015227985,0.19392942359868295,0.33267388245711177,440672.0,640928.0,411.0,295.0,235.0,167.0,342.0,0.0
64,94.6,38.25,0.526304952399003,0.3807259303848422,0.28550417053830485,0.18374105541112293,0.37393830630895386,484832.0,783872.0,541.0,418.0,275.0,173.0,387.0,0.0
65,96.2,37.85,0.49418971949403295,0.24947021805073416,0.3013352628438305,0.13054754424534865,0.5358582934338506,492544.0,776160.0,510.0,279.0,263.0,126.0,553.0,0.0
66,48.6,6.55,32.38172324012421,0.1024,1.2822012816031303,0.1024,0.48103309483074475,249760.0,134144.0,33472.0,3785.0,1085.0,336.0,494.0,0.0
67,51.8,3.25,2.3636393234036386,0.1024,0.17098428893650555,0.17566084058551082,0.48537925041276075,266112.0,66688.0,2446.0,349.0,119.0,100.0,502.0,0.0
68,33.0,5.2,37.73168556743901,0.1024,1.4155491608144892,0.1024,0.476725855350575,169888.0,106656.0,39104.0,4398.0,1211.0,468.0,491.0,0.0
69,107.6,46.85,0.42411873427091507,0.1788493872806009,0.20103362629533755,0.22596956867426202,0.46822673397445747,551296.0,960032.0,436.0,181.0,173.0,170.0,484.0,0.0
70,81.4,34.45,0.3982389247263045,0.18876651442269293,0.3040578404559338,0.22801121386003648,0.4018370312688165,417600.0,706272.0,410.0,205.0,281.0,230.0,415.0,0.0
71,39.8,5.45,45.16803596815302,0.1024,1.7566084058551081,0.1024,0.3946730361470061,204448.0,112352.0,46592.0,5220.0,1511.0,529.0,407.0,0.0
72,29.8,3.05,34.177276869550475,0.1024,1.5211602095849217,0.1024,0.503160113758275,153216.0,62592.0,35296.0,4267.0,1369.0,553.0,517.0,0.0
73,36.4,2.8,19.568158463697312,0.1024,0.978968474721595,0.1024,0.476725855350575,187328.0,57504.0,20261.0,2351.0,836.0,291.0,493.0,0.0
74,38.8,36.3,0.8251824002677574,0.34177276869550477,0.4318172195108682,0.2609455869930851,0.3574939583664581,199392.0,743616.0,853.0,444.0,437.0,335.0,369.0,0.0
75,72.6,29.95,0.18046529951454654,0.14155491608144893,0.19923354230667628,0.2102809627092118,0.540699797143687,372064.0,613408.0,185.0,108.0,163.0,152.0,560.0,0.0
76,42.0,43.6,0.1024,0.1024,0.1024,0.17098428893650555,0.42411873427091507,215040.0,893696.0,44.0,0.0,0.0,31.0,439.0,0.0
77,87.0,27.25,0.2028499741235547,0.12822012816031303,0.20839807674098557,0.12822012816031303,0.3876367615240837,445504.0,558688.0,209.0,99.0,153.0,72.0,400.0,0.0
78,42.6,2.35,0.30957701376212127,0.1024,0.2384994910679599,0.12258150712276275,0.42411873427091507,219008.0,48192.0,317.0,63.0,176.0,83.0,437.0,0.0
79,89.4,35.2,0.6187995036038481,0.2906865627912965,0.43571870745245805,0.18374105541112293,0.42032111415670215,458048.0,721280.0,637.0,361.0,421.0,260.0,432.0,0.0
80,28.2,5.85,22.394620467296978,0.1024,1.024,0.1024,0.36727169274724036,144544.0,119840.0,23168.0,2562.0,857.0,274.0,379.0,0.0
81,73.6,24.05,0.4091310652364684,0.3267429356164207,0.22394620467296977,0.2906865627912965,0.38416580623817104,377024.0,492736.0,421.0,335.0,228.0,249.0,395.0,0.0
82,54.0,5.35,35.74939583664581,0.1024,1.5911319872255731,0.1024,0.4091310652364684,276736.0,110240.0,37024.0,4278.0,1403.0,520.0,420.0,0.0
83,74.8,24.65,0.2906865627912965,0.21995366692014168,0.16945327103418178,0.36398308921465733,0.5077061879485087,383648.0,505344.0,298.0,198.0,173.0,294.0,524.0,0.0
84,38.6,3.25,0.1341181198643804,0.1024,0.1024,0.2609455869930851,0.3946730361470061,197632.0,66656.0,137.0,8.0,33.0,132.0,407.0,0.0
85,40.6,4.9,38.072593038484214,0.1024,1.4155491608144892,0.1024,0.34177276869550477,208096.0,100352.0,39424.0,4438.0,1200.0,414.0,353.0,0.0
86,78.6,8.0,0.41655749847890405,0.1024,0.11304951581874152,0.17724794415708725,0.32091772635322535,402720.0,164064.0,429.0,33.0,56.0,69.0,332.0,0.0
87,50.6,6.65,5.706813850904459,0.1024,0.3267429356164207,0.20468273273584747,0.44763594881137564,259456.0,136288.0,5872.0,703.0,270.0,218.0,460.0,0.0
88,88.4,29.85,0.1494040796805694,0.1024,0.2300713054016148,0.12039611043028081,0.4724571835118812,452608.0,611840.0,152.0,20.0,164.0,76.0,488.0,0.0
89,107.0,31.9,0.2906865627912965,0.22801121386003648,0.15075395223997853,0.31237405596334344,0.36398308921465733,548448.0,653728.0,300.0,205.0,144.0,228.0,374.0,0.0
90,92.0,34.55,0.2959630243862989,0.19744957652881365,0.27790330175572137,0.24065434466442132,0.41655749847890405,471712.0,707968.0,305.0,195.0,256.0,227.0,429.0,0.0
91,62.4,7.6,65.3111689102559,0.1024,2.729488108970102,0.1024,0.5122933361229038,320416.0,156128.0,67360.0,8052.0,2454.0,852.0,527.0,0.0
92,38.0,4.3,29.33129289209221,0.1024,1.2707202670097608,0.1024,0.4091310652364684,195456.0,88160.0,30336.0,3676.0,1096.0,289.0,422.0,0.0
93,56.0,4.55,0.4516803596815303,0.11824967523220054,0.16494198114485398,0.22194095816380596,0.33267388245711177,287104.0,93216.0,466.0,116.0,127.0,144.0,343.0,0.0
94,71.2,31.45,0.4986547457698438,0.16055079360788177,0.2906865627912965,0.268082649250345,0.43965544551254854,364768.0,644224.0,514.0,187.0,272.0,264.0,453.0,0.0
95,94.8,26.15,0.1725291396542299,0.11931806635041005,0.2450226353590413,0.1024,0.5605072141187294,485920.0,536320.0,176.0,92.0,181.0,49.0,576.0,0.0
96,104.4,51.15,0.6955545671736807,0.37059000896020594,0.455761311985254,0.15211602095849217,0.4897646737053482,535232.0,1048544.0,716.0,457.0,442.0,236.0,505.0,0.0
97,72.6,33.8,0.21603230857279196,0.19923354230667628,0.23636393234036387,0.22596956867426202,0.3807259303848422,372352.0,692416.0,223.0,179.0,210.0,188.0,392.0,0.0
98,33.2,3.45,29.06865627912965,0.1024,1.2937860276781759,0.1024,0.44362775217754097,170144.0,71456.0,29952.0,3126.0,1073.0,359.0,457.0,0.0
99,31.8,5.7,37.0590008960206,0.1024,1.5211602095849217,0.1024,0.42032111415670215,163680.0,117568.0,38336.0,4151.0,1301.0,497.0,432.0,0.0
100,45.0,4.0,41.655749847890405,0.1024,1.5768847626849198,0.1024,0.4516803596815303,230784.0,82432.0,42944.0,4948.0,1365.0,467.0,467.0,0.0
101,31.8,5.6,32.091772635322535,0.1024,1.2258150712276275,0.1024,0.5122933361229038,163232.0,114720.0,33312.0,3688.0,1041.0,442.0,528.0,0.0
102,60.8,22.9,0.36398308921465733,0.1024,0.1725291396542299,0.2804141705486706,0.34177276869550477,312096.0,469760.0,375.0,54.0,140.0,209.0,351.0,0.0
103,54.0,51.15,0.1740879481674622,0.1024,0.11103405652348632,0.20103362629533755,0.4516803596815303,276768.0,1048544.0,179.0,42.0,63.0,91.0,466.0,0.0
104,77.4,26.85,0.22394620467296977,0.19923354230667628,0.24065434466442132,0.15627651098408582,0.46822673397445747,396704.0,549888.0,231.0,180.0,201.0,120.0,483.0,0.0
105,49.6,5.15,0.8104709569957028,0.1024,0.13903125935157085,0.1725291396542299,0.5122933361229038,254368.0,106208.0,833.0,106.0,83.0,79.0,530.0,0.0
106,108.2,41.45,0.788894097419171,0.3607239323108456,0.36727169274724036,0.2517241926574282,0.6187995036038481,554112.0,848896.0,811.0,447.0,371.0,289.0,636.0,0.0
107,107.8,29.95,0.2959630243862989,0.1024,0.1820958115879857,0.1024,0.37059000896020594,552128.0,613760.0,305.0,65.0,109.0,0.0,382.0,0.0
108,36.2,4.15,8.1779359843485,0.1024,0.586289959358298,0.1024,0.4318172195108682,185568.0,85408.0,8413.0,1098.0,517.0,240.0,447.0,0.0
109,33.0,4.15,27.294881089701022,0.1024,1.1203725420310382,0.1024,0.38416580623817104,169216.0,85120.0,28160.0,3291.0,963.0,364.0,396.0,0.0
110,55.4,4.95,21.6032308572792,0.1024,0.9192316236260498,0.1024,0.37731685567439016,283680.0,102048.0,22304.0,2785.0,794.0,250.0,389.0,0.0
111,44.8,5.5,28.294772515375513,0.1024,1.1203725420310382,0.1024,0.43571870745245805,230144.0,112672.0,29120.0,3292.0,945.0,331.0,449.0,0.0
112,47.2,4.25,20.103362629533756,0.1024,0.9028434603781847,0.1024,0.3946730361470061,242208.0,87904.0,20736.0,2209.0,741.0,255.0,407.0,0.0
113,38.8,4.3,18.046529951454655,0.1024,0.7542016125657375,0.1317270471615462,0.5122933361229038,198784.0,88352.0,18592.0,2329.0,682.0,386.0,527.0,0.0
114,30.6,5.25,19.744957652881368,0.1024,0.8867474671207071,0.1024,0.3982389247263045,157088.0,107904.0,20358.0,2442.0,769.0,323.0,411.0,0.0
115,40.2,4.05,16.34650669350853,0.1024,0.7474483829094829,0.1024,0.3876367615240837,206112.0,83008.0,16927.0,1915.0,641.0,334.0,398.0,0.0
116,45.4,6.05,16.055079360788177,0.1024,0.7474483829094829,0.1024,0.42411873427091507,232736.0,123936.0,16653.0,1836.0,627.0,302.0,438.0,0.0
117,48.4,4.65,0.1024,0.1024,0.137786353469435,0.19923354230667628,0.3574939583664581,248480.0,96096.0,7.0,0.0,88.0,105.0,370.0,0.0
118,79.2,28.65,0.22801121386003648,0.15075395223997853,0.24947021805073416,0.14542655177583327,0.5310601412442039,406432.0,586880.0,234.0,133.0,202.0,113.0,547.0,0.0
119,53.0,4.95,48.10330948307448,0.1024,1.725291396542299,0.1024,0.44763594881137564,272352.0,102112.0,49664.0,5553.0,1497.0,654.0,463.0,0.0
120,34.4,5.0,18.707627191715066,0.1024,0.7678916703564348,0.1024,0.48537925041276075,176192.0,103072.0,19355.0,2338.0,660.0,269.0,501.0,0.0
121,39.8,3.4,3.296950726913412,0.1024,0.22194095816380596,0.12480657252785048,0.4018370312688165,204544.0,70400.0,3397.0,321.0,142.0,76.0,413.0,0.0
122,37.0,2.85,5.505144293945165,0.1024,0.31237405596334344,0.13291720693948222,0.3807259303848422,189696.0,59264.0,5669.0,663.0,239.0,135.0,393.0,0.0
123,52.4,4.4,24.06543446644213,0.1024,1.024,0.1024,0.3068050166788469,269280.0,90944.0,24960.0,2859.0,884.0,394.0,317.0,0.0
124,38.0,5.75,35.42929060730811,0.1024,1.5487718863980784,0.1024,0.3574939583664581,194592.0,117792.0,36640.0,4096.0,1321.0,423.0,370.0,0.0
125,34.8,4.7,22.5969568674262,0.1024,0.9702026502711044,0.1024,0.4018370312688165,178304.0,96416.0,23291.0,2741.0,850.0,407.0,413.0,0.0
126,61.0,7.6,86.3139927069139,0.1024,3.2381723240124205,0.1024,0.4018370312688165,312352.0,155680.0,89344.0,10851.0,2916.0,962.0,416.0,0.0
127,34.8,5.25,39.82389247263045,0.1024,1.634650669350853,0.1024,0.5810402347823543,178912.0,107744.0,41344.0,4743.0,1422.0,529.0,600.0,0.0
128,42.8,4.2,24.28286674597535,0.1024,1.1203725420310382,0.1024,0.49418971949403295,219776.0,86176.0,25120.0,2876.0,980.0,421.0,508.0,0.0
129,45.2,4.3,17.25291396542299,0.1024,0.740755622642355,0.1024,0.5505144293945164,231456.0,88416.0,17887.0,1992.0,621.0,305.0,566.0,0.0
130,36.2,5.65,52.15923421982858,0.1024,1.992335423066763,0.1024,0.42032111415670215,185984.0,116288.0,54112.0,6150.0,1721.0,561.0,435.0,0.0
131,50.0,5.6,31.80441828991698,0.1024,1.2707202670097608,0.1024,0.28550417053830485,256000.0,114816.0,32768.0,3649.0,1078.0,393.0,294.0,0.0
132,37.6,3.75,21.798417016794858,0.1024,0.978968474721595,0.1024,0.476725855350575,193056.0,77184.0,22541.0,2431.0,818.0,300.0,491.0,0.0
133,41.4,4.45,0.11510155917025851,0.137786353469435,0.1634650669350853,0.1052007186615606,0.4724571835118812,212608.0,91648.0,118.0,89.0,103.0,23.0,487.0,0.0
134,45.6,5.95,35.74939583664581,0.1024,1.4940407968056941,0.1024,0.5358582934338506,234112.0,122112.0,37088.0,4103.0,1304.0,585.0,553.0,0.0
135,41.0,5.15,21.218086063659225,0.1024,0.7960217909645065,0.1024,0.4018370312688165,210592.0,106304.0,21920.0,2541.0,675.0,300.0,413.0,0.0
136,41.8,3.6,0.41282758275690906,0.1024,0.1740879481674622,0.19047202834506569,0.3356796059026902,214880.0,74144.0,423.0,0.0,116.0,116.0,346.0,0.0
137,100.2,32.7,0.596932131546734,0.2586090426959236,0.3013352628438305,0.1024,0.3574939583664581,513056.0,670080.0,613.0,302.0,256.0,85.0,369.0,0.0
138,44.0,3.5,0.5358582934338506,0.1024,0.1024,0.23424749571260373,0.41655749847890405,225696.0,71808.0,551.0,95.0,30.0,103.0,428.0,0.0
139,36.2,3.95,37.39383063089538,0.1024,1.5211602095849217,0.1024,0.4986547457698438,185856.0,81792.0,38496.0,4533.0,1333.0,485.0,513.0,0.0
140,30.6,5.0,16.94532710341818,0.1024,0.6955545671736807,0.14674048719226498,0.3911390770466473,156992.0,102464.0,17486.0,1889.0,590.0,368.0,405.0,0.0
141,22.6,10.4,6.0232544012255955,1.6643223934073492,1.4806629407410294,0.80321388354064,0.5122933361229038,116608.0,213600.0,6209.0,2691.0,1795.0,1493.0,529.0,0.0
142,39.6,3.4,0.1317270471615462,0.1024,0.12258150712276275,0.20103362629533755,0.5605072141187294,203104.0,70432.0,135.0,47.0,77.0,99.0,577.0,0.0
143,36.8,4.65,21.218086063659225,0.1024,1.0057440145285508,0.1024,0.3911390770466473,189056.0,95584.0,21984.0,2228.0,830.0,331.0,403.0,0.0
144,67.4,30.0,0.8631399270691389,0.4018370312688165,1.0807803912996896,0.28550417053830485,1.0905452905988393,345472.0,615136.0,887.0,621.0,1124.0,732.0,1124.0,0.0
145,41.6,6.05,0.7018389338777684,0.1024,0.22394620467296977,0.17098428893650555,0.48103309483074475,213120.0,123968.0,722.0,143.0,174.0,124.0,495.0,0.0
146,55.4,5.0,1.1003984162010292,0.1024,0.16494198114485398,0.22596956867426202,0.42411873427091507,284320.0,103296.0,1135.0,173.0,123.0,148.0,436.0,0.0
147,64.4,41.35,0.43965544551254854,0.26330324207274547,0.3982389247263045,0.19392942359868295,0.42032111415670215,329952.0,847520.0,453.0,303.0,379.0,247.0,434.0,0.0
148,50.8,4.3,14.02874130141752,0.1024,0.5810402347823543,0.1024,0.37731685567439016,260096.0,88608.0,14538.0,1677.0,482.0,247.0,388.0,0.0
149,42.2,4.4,33.56796059026902,0.1024,1.341181198643804,0.1024,0.4516803596815303,216288.0,91040.0,34592.0,4195.0,1192.0,467.0,465.0,0.0
150,34.0,5.55,22.5969568674262,0.1024,0.9529057699120118,0.1024,0.38416580623817104,174432.0,114656.0,23257.0,2639.0,804.0,312.0,395.0,0.0
151,41.0,4.4,30.95770137621213,0.1024,1.3778635346943497,0.1024,0.526304952399003,210400.0,90240.0,31872.0,3641.0,1196.0,445.0,541.0,0.0
152,49.4,5.5,5.655714219322469,0.1024,0.36398308921465733,0.268082649250345,0.5455850440566417,253152.0,113504.0,5841.0,718.0,325.0,304.0,561.0,0.0
153,65.4,4.7,14.283387109577214,0.1024,0.6243903848667742,0.25629342015227985,0.5122933361229038,335776.0,96768.0,14778.0,1717.0,561.0,439.0,529.0,0.0
154,42.8,4.2,29.33129289209221,0.1024,1.2707202670097608,0.1024,0.42032111415670215,219520.0,86496.0,30304.0,3349.0,1063.0,293.0,433.0,0.0
155,34.2,5.15,44.763594881137564,0.1024,1.921929516622048,0.1024,0.4018370312688165,175424.0,106272.0,46400.0,5561.0,1743.0,707.0,416.0,0.0
156,40.2,4.45,15.627651098408583,0.1024,0.6023254401225595,0.1402874130141752,0.3479765328837181,206656.0,91968.0,16209.0,1764.0,500.0,309.0,360.0,0.0
157,54.0,5.2,33.56796059026902,0.1024,1.341181198643804,0.1024,0.476725855350575,276512.0,107392.0,34784.0,3777.0,1141.0,459.0,492.0,0.0
158,26.0,9.85,0.34177276869550477,0.19568158463697313,0.14283387109577214,0.1024,0.5505144293945164,133600.0,201984.0,352.0,176.0,87.0,5.0,569.0,0.0
159,41.0,4.3,0.15487718863980784,0.1024,0.14542655177583327,0.1634650669350853,0.3013352628438305,210432.0,88640.0,159.0,52.0,92.0,73.0,312.0,0.0
160,97.6,45.95,0.586289959358298,0.28294772515375516,0.3387124861943804,0.20653205040438585,0.4724571835118812,500000.0,941760.0,607.0,333.0,324.0,228.0,487.0,0.0
161,38.4,3.5,0.1024,0.1353298830914057,0.1534903960289547,0.20103362629533755,0.4318172195108682,196608.0,71968.0,31.0,74.0,113.0,116.0,447.0,0.0
162,123.4,40.15,0.12148389468675426,0.19047202834506569,0.3542929060730811,0.1024,0.476725855350575,632608.0,822368.0,125.0,177.0,297.0,83.0,490.0,0.0
