pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
pns,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,,,,,,,,
167,64.8,8.3,0.24065434466442132,0.20653205040438585,0.1024,0.37393830630895386,0.16055079360788177,331872.0,170272.0,248.0,163.0,80.0,251.0,166.0,2.0
168,37.4,5.35,0.1024,0.1024,0.1024,0.268082649250345,0.16643223934073492,191840.0,110080.0,18.0,21.0,48.0,144.0,171.0,2.0
169,194.0,51.15,1.2148389468675425,0.2300713054016148,0.12039611043028081,0.40546764686528436,0.596932131546734,993344.0,1048544.0,1257.0,329.0,133.0,309.0,618.0,2.0
170,43.0,5.1,0.1024,0.1024,0.1024,0.28550417053830485,0.1024,220864.0,104448.0,75.0,11.0,28.0,151.0,0.0,2.0
171,79.4,24.45,0.7210347678574682,0.1740879481674622,0.268082649250345,0.1921929516622048,0.1024,406784.0,501728.0,741.0,227.0,233.0,172.0,40.0,2.0
172,47.6,4.35,0.1024,0.1024,0.1024,0.27294881089701023,0.1024,244608.0,90080.0,0.0,0.0,46.0,149.0,10.0,2.0
173,34.8,7.7,0.3013352628438305,0.18876651442269293,0.1024,0.3479765328837181,0.20653205040438585,178688.0,158176.0,309.0,153.0,69.0,222.0,212.0,2.0
174,62.6,12.0,0.42411873427091507,0.2959630243862989,0.1024,0.21995366692014168,0.1024,321248.0,246560.0,438.0,284.0,78.0,103.0,41.0,2.0
175,33.0,6.5,0.1024,0.14412438152599996,0.1024,0.2906865627912965,0.12148389468675426,169472.0,133248.0,33.0,61.0,0.0,136.0,125.0,3.0
176,56.8,7.15,0.27050478800753586,0.21798417016794858,0.1024,0.23215000996264873,0.1024,291328.0,147008.0,278.0,178.0,52.0,105.0,44.0,3.0
177,38.2,12.65,0.19047202834506569,0.1353298830914057,0.10807803912996895,0.2933129289209221,0.14412438152599996,195904.0,259360.0,195.0,87.0,85.0,185.0,149.0,3.0
178,85.2,25.3,0.43571870745245805,0.36398308921465733,0.1534903960289547,0.3013352628438305,0.1024,436256.0,518592.0,449.0,365.0,162.0,220.0,76.0,3.0
179,38.0,15.1,0.5554883519499598,0.1024,0.16643223934073492,0.20839807674098557,0.17098428893650555,194912.0,309408.0,574.0,72.0,119.0,132.0,176.0,3.0
180,39.2,7.55,0.1024,0.14283387109577214,0.1024,0.2609455869930851,0.1024,201504.0,154784.0,1.0,56.0,0.0,108.0,0.0,3.0
181,76.2,13.05,0.34177276869550477,0.1788493872806009,0.1024,0.27790330175572137,0.12822012816031303,390656.0,268128.0,353.0,149.0,60.0,155.0,132.0,3.0
182,63.6,12.15,0.2959630243862989,0.16494198114485398,0.1024,0.31237405596334344,0.1024,326304.0,249408.0,305.0,128.0,63.0,188.0,0.0,3.0
183,37.4,5.9,0.1024,0.1024,0.12480657252785048,0.16643223934073492,0.1024,191968.0,121760.0,72.0,29.0,71.0,65.0,52.0,3.0
184,51.6,7.55,0.1024,0.13903125935157085,0.1024,0.29863706358303954,0.1024,264544.0,155616.0,101.0,65.0,0.0,144.0,0.0,3.0
185,52.8,7.45,0.5215923421982858,0.10807803912996895,0.13291720693948222,0.26330324207274547,0.1024,270976.0,153504.0,536.0,109.0,101.0,169.0,39.0,3.0
186,35.4,6.1,0.1024,0.1402874130141752,0.1024,0.27294881089701023,0.1024,181696.0,125344.0,6.0,58.0,20.0,131.0,0.0,3.0
187,41.2,6.85,0.1788493872806009,0.12593420550714696,0.1024,0.27541491564288445,0.1024,211584.0,140416.0,184.0,71.0,44.0,146.0,0.0,3.0
188,47.2,5.3,0.1024,0.10615121187202028,0.1024,0.27294881089701023,0.12593420550714696,241856.0,108928.0,15.0,21.0,0.0,121.0,130.0,3.0
189,45.8,3.65,0.1024,0.1024,0.1024,0.19923354230667628,0.1024,235168.0,75040.0,36.0,0.0,11.0,63.0,50.0,3.0
190,40.8,4.1,0.1024,0.1024,0.16200137722745894,0.1024,0.1024,209568.0,83968.0,70.0,0.0,89.0,9.0,94.0,3.0
191,52.8,5.1,0.1024,0.1024,0.1024,0.2384994910679599,0.1024,271040.0,104736.0,44.0,17.0,6.0,94.0,0.0,3.0
192,43.0,10.55,0.3542929060730811,0.14155491608144893,0.1024,0.3574939583664581,0.1024,220448.0,216064.0,365.0,100.0,0.0,196.0,0.0,3.0
193,74.4,6.75,0.1024,0.13903125935157085,0.1024,0.2959630243862989,0.1024,381376.0,138752.0,0.0,57.0,35.0,160.0,0.0,3.0
194,49.2,5.25,0.1024,0.11203725420310383,0.1024,0.2450226353590413,0.12822012816031303,252064.0,108288.0,7.0,27.0,0.0,96.0,132.0,3.0
195,204.6,51.15,20.653205040438586,2.4723642585667984,2.300713054016148,0.8631399270691389,3.7059000896020597,1048544.0,1048544.0,21361.0,5680.0,2755.0,2017.0,3820.0,3.0
196,70.2,17.65,0.5358582934338506,0.18374105541112293,0.12937860276781757,0.29863706358303954,0.1024,359648.0,362208.0,551.0,189.0,114.0,203.0,17.0,3.0
197,68.8,13.8,0.28294772515375516,0.18707627191715065,0.11824967523220054,0.22801121386003648,0.1024,353184.0,283264.0,292.0,156.0,88.0,124.0,4.0,3.0
198,53.6,10.55,1.151015591702585,0.12593420550714696,0.13054754424534865,0.19392942359868295,0.20103362629533755,274912.0,216928.0,1190.0,214.0,86.0,95.0,208.0,3.0
199,41.4,2.95,0.1024,0.13903125935157085,0.1024,0.27790330175572137,0.1024,212640.0,60896.0,21.0,55.0,0.0,125.0,0.0,3.0
200,34.8,9.4,0.5915871154311907,0.16643223934073492,0.1921929516622048,0.24065434466442132,0.17566084058551082,179104.0,192512.0,607.0,188.0,164.0,178.0,181.0,3.0
201,89.8,18.6,0.455761311985254,0.21409792422694074,0.16494198114485398,0.2517241926574282,0.1024,460544.0,381312.0,468.0,215.0,145.0,176.0,15.0,3.0
202,72.6,5.25,0.12039611043028081,0.20103362629533755,0.1024,0.3448607009862543,0.20103362629533755,372096.0,107840.0,124.0,144.0,94.0,232.0,207.0,3.0
203,35.2,6.75,0.16494198114485398,0.27050478800753586,0.1024,0.3387124861943804,0.1024,180576.0,138976.0,169.0,217.0,73.0,211.0,0.0,3.0
204,42.8,4.15,0.1024,0.1024,0.16494198114485398,0.15075395223997853,0.1024,219552.0,85504.0,61.0,32.0,108.0,70.0,29.0,3.0
205,39.2,2.5,0.1024,0.157688476268492,0.10332518859176422,0.25629342015227985,0.1024,201248.0,51296.0,57.0,92.0,75.0,144.0,93.0,3.0
206,45.0,5.0,0.19744957652881365,0.1788493872806009,0.1024,0.30957701376212127,0.11931806635041005,231328.0,103008.0,202.0,131.0,81.0,196.0,123.0,3.0
207,44.0,5.3,0.3296950726913412,0.1024,0.1024,0.23424749571260373,0.1024,226176.0,109440.0,337.0,7.0,17.0,99.0,0.0,3.0
208,64.6,12.2,0.36398308921465733,0.1024,0.22801121386003648,0.20653205040438585,0.1024,331296.0,249984.0,373.0,45.0,181.0,164.0,96.0,3.0
209,41.4,4.3,0.1024,0.14155491608144893,0.1024,0.23636393234036387,0.1024,212256.0,88352.0,51.0,69.0,39.0,108.0,60.0,3.0
210,53.0,7.2,0.10905452905988393,0.1024,0.1024,0.137786353469435,0.1634650669350853,271584.0,147936.0,111.0,19.0,0.0,0.0,169.0,3.0
211,39.8,3.75,0.13655259465352437,0.11407092326346777,0.1024,0.20839807674098557,0.13903125935157085,204704.0,77760.0,140.0,57.0,58.0,95.0,143.0,3.0
212,92.4,13.55,0.41282758275690906,0.28808371352153866,0.1024,0.24282866745975348,0.1024,473760.0,277824.0,426.0,263.0,10.0,88.0,0.0,3.0
213,76.4,10.25,0.476725855350575,0.10807803912996895,0.1024,0.3387124861943804,0.1024,391264.0,210624.0,492.0,84.0,0.0,181.0,36.0,3.0
214,71.6,17.1,0.6414679415366508,0.13655259465352437,0.21409792422694074,0.1353298830914057,0.1024,367392.0,350496.0,659.0,169.0,161.0,82.0,0.0,3.0
215,50.8,4.2,0.2656821986717712,0.1402874130141752,0.1024,0.30957701376212127,0.1024,260480.0,86560.0,272.0,92.0,23.0,167.0,48.0,3.0
216,46.0,3.7,0.1024,0.16643223934073492,0.1024,0.1921929516622048,0.1024,235584.0,75808.0,0.0,89.0,35.0,63.0,0.0,3.0
217,44.2,2.95,0.1024,0.1024,0.1024,0.30957701376212127,0.1024,226816.0,61056.0,76.0,12.0,45.0,182.0,65.0,3.0
218,39.2,6.85,0.10711029283125797,0.1024,0.1024,0.3574939583664581,0.1024,201696.0,140384.0,109.0,26.0,18.0,209.0,94.0,3.0
219,55.2,4.75,0.11824967523220054,0.1024,0.11614150691868232,0.15211602095849217,0.1024,283552.0,97504.0,121.0,37.0,59.0,45.0,60.0,3.0
220,47.4,4.4,0.12593420550714696,0.1024,0.1024,0.18876651442269293,0.1024,242816.0,90368.0,129.0,11.0,0.0,46.0,21.0,3.0
221,44.6,2.9,0.1024,0.1024,0.1024,0.28550417053830485,0.1024,229184.0,60288.0,13.0,0.0,34.0,153.0,0.0,3.0
222,58.2,8.05,0.27294881089701023,0.12937860276781757,0.1402874130141752,0.20839807674098557,0.1024,298656.0,165216.0,281.0,98.0,100.0,117.0,59.0,4.0
223,89.2,5.6,0.14155491608144893,0.1024,0.1024,0.20103362629533755,0.1024,456736.0,115584.0,145.0,0.0,47.0,85.0,95.0,4.0
224,38.8,7.6,0.3040578404559338,0.18046529951454654,0.1024,0.2539985320257652,0.1024,198752.0,156128.0,313.0,140.0,21.0,111.0,57.0,4.0
225,40.8,4.5,0.1024,0.1024,0.1024,0.1788493872806009,0.1024,209024.0,93056.0,0.0,0.0,4.0,40.0,0.0,4.0
226,96.0,9.4,0.3387124861943804,0.1024,0.10332518859176422,0.2609455869930851,0.1024,491904.0,192544.0,349.0,7.0,61.0,149.0,78.0,4.0
227,58.0,6.75,0.1024,0.1024,0.16055079360788177,0.1494040796805694,0.1024,297088.0,139168.0,61.0,23.0,103.0,67.0,37.0,4.0
228,47.2,4.5,0.22596956867426202,0.1024,0.1353298830914057,0.3607239323108456,0.14806629407410293,241888.0,93088.0,231.0,37.0,120.0,269.0,153.0,4.0
229,43.6,7.5,0.19047202834506569,0.12258150712276275,0.1740879481674622,0.1854011640859773,0.1024,223424.0,154592.0,196.0,86.0,129.0,112.0,37.0,4.0
230,45.0,9.45,0.2959630243862989,0.1854011640859773,0.1024,0.2959630243862989,0.1024,230688.0,194176.0,304.0,152.0,77.0,180.0,65.0,4.0
231,56.6,6.4,0.12258150712276275,0.15075395223997853,0.1024,0.37059000896020594,0.1024,290176.0,131648.0,125.0,77.0,0.0,207.0,0.0,4.0
232,41.4,5.0,0.1024,0.18707627191715065,0.1024,0.28808371352153866,0.1024,212640.0,102592.0,54.0,114.0,40.0,153.0,104.0,4.0
233,54.2,4.8,0.11719085064164587,0.1402874130141752,0.1024,0.22596956867426202,0.1024,278368.0,99008.0,120.0,80.0,57.0,108.0,57.0,4.0
234,88.0,12.35,0.3982389247263045,0.14283387109577214,0.1024,0.2517241926574282,0.24723642585667988,450784.0,253440.0,408.0,116.0,28.0,116.0,255.0,4.0
235,62.6,8.65,0.42411873427091507,0.1024,0.1024,0.3013352628438305,0.1024,320544.0,177568.0,437.0,39.0,57.0,183.0,66.0,4.0
236,31.6,7.9,0.3387124861943804,0.1024,0.11824967523220054,0.26330324207274547,0.1024,162528.0,162080.0,348.0,4.0,77.0,161.0,1.0,4.0
237,51.4,8.85,0.3511205164620939,0.21798417016794858,0.1024,0.26330324207274547,0.1024,263168.0,181760.0,360.0,183.0,13.0,113.0,0.0,4.0
238,47.4,4.45,0.1024,0.14542655177583327,0.1024,0.24065434466442132,0.1024,243104.0,91712.0,0.0,64.0,25.0,104.0,7.0,4.0
239,38.8,8.55,0.516921929386749,0.19047202834506569,0.1854011640859773,0.26330324207274547,0.1024,198752.0,175264.0,531.0,202.0,165.0,199.0,0.0,4.0
240,45.4,3.7,0.1024,0.1921929516622048,0.1024,0.2586090426959236,0.1024,232672.0,76576.0,48.0,120.0,49.0,129.0,48.0,4.0
241,60.8,12.05,0.26330324207274547,0.2656821986717712,0.1024,0.27541491564288445,0.1024,312288.0,246848.0,271.0,227.0,67.0,150.0,63.0,4.0
242,71.2,9.05,0.24065434466442132,0.1024,0.1024,0.2609455869930851,0.1024,364832.0,185568.0,247.0,46.0,65.0,147.0,0.0,4.0
243,43.4,3.95,0.1024,0.16945327103418178,0.14674048719226498,0.19392942359868295,0.1024,222944.0,80992.0,45.0,110.0,108.0,105.0,36.0,4.0
244,38.8,3.4,0.1024,0.1024,0.1024,0.2656821986717712,0.1024,198944.0,69888.0,0.0,0.0,0.0,117.0,0.0,4.0
245,50.2,5.4,0.1024,0.11719085064164587,0.1024,0.24065434466442132,0.1024,257408.0,110912.0,92.0,50.0,39.0,113.0,36.0,4.0
246,59.8,6.75,0.21409792422694074,0.12368903653634912,0.1402874130141752,0.21995366692014168,0.1024,306720.0,139104.0,220.0,84.0,102.0,129.0,0.0,4.0
247,39.0,3.35,0.1024,0.1024,0.1024,0.157688476268492,0.1024,200384.0,68864.0,89.0,23.0,42.0,41.0,55.0,4.0
248,40.8,4.7,0.11407092326346777,0.14155491608144893,0.1024,0.20839807674098557,0.1024,209024.0,96544.0,117.0,81.0,49.0,87.0,9.0,4.0
249,48.6,6.45,0.11407092326346777,0.1024,0.1024,0.23215000996264873,0.1024,248832.0,132864.0,116.0,0.0,28.0,103.0,0.0,4.0
250,55.6,11.45,0.3511205164620939,0.1534903960289547,0.14412438152599996,0.1270720267009761,0.1024,285664.0,235264.0,360.0,135.0,90.0,35.0,0.0,4.0
251,46.0,7.5,0.44763594881137564,0.1024,0.1024,0.27294881089701023,0.1024,235520.0,153920.0,460.0,29.0,25.0,140.0,0.0,4.0
252,50.0,9.2,0.2656821986717712,0.12148389468675426,0.11719085064164587,0.3040578404559338,0.16055079360788177,256160.0,189216.0,273.0,85.0,95.0,201.0,165.0,4.0
253,29.2,3.65,0.10711029283125797,0.10425873630394183,0.10615121187202028,0.21409792422694074,0.1024,149920.0,74848.0,109.0,44.0,63.0,103.0,5.0,4.0
254,50.2,13.2,0.25629342015227985,0.1024,0.1024,0.37059000896020594,0.11719085064164587,257824.0,270560.0,263.0,46.0,82.0,257.0,121.0,4.0
255,48.8,3.8,0.1024,0.1341181198643804,0.1024,0.29863706358303954,0.1024,250656.0,78112.0,31.0,50.0,0.0,144.0,0.0,4.0
256,29.4,3.65,0.1024,0.1024,0.1024,0.3238172324012421,0.1024,150624.0,74976.0,30.0,10.0,0.0,169.0,0.0,4.0
257,67.0,5.7,0.1024,0.24723642585667988,0.1024,0.26330324207274547,0.1024,343936.0,117664.0,38.0,179.0,79.0,148.0,0.0,4.0
258,49.8,4.75,0.1024,0.1024,0.10905452905988393,0.16793596208624098,0.1024,255776.0,98048.0,0.0,0.0,52.0,56.0,49.0,4.0
259,46.2,3.5,0.1024,0.1024,0.1024,0.21798417016794858,0.20839807674098557,237216.0,72096.0,0.0,12.0,41.0,96.0,215.0,4.0
260,97.6,10.7,0.37393830630895386,0.20653205040438585,0.1024,0.24065434466442132,0.1024,499840.0,219680.0,386.0,177.0,21.0,97.0,93.0,4.0
261,52.2,7.25,0.1634650669350853,0.10615121187202028,0.137786353469435,0.18374105541112293,0.12148389468675426,267584.0,148928.0,168.0,59.0,89.0,89.0,125.0,4.0
262,95.0,51.15,7.210347678574681,2.280112138600365,2.4723642585667984,1.7098428893650555,1.1931806635041005,486912.0,1048544.0,7481.0,3673.0,3092.0,3000.0,1233.0,4.0
263,52.2,8.2,0.40546764686528436,0.23636393234036387,0.1024,0.2804141705486706,0.1024,267872.0,168000.0,417.0,213.0,45.0,144.0,84.0,4.0
264,29.2,8.8,0.22194095816380596,0.1024,0.12480657252785048,0.17098428893650555,0.1024,150144.0,180256.0,227.0,33.0,69.0,69.0,0.0,4.0
265,41.2,10.4,0.9110006915275092,0.15211602095849217,0.1024,0.2586090426959236,0.1024,211680.0,213280.0,941.0,197.0,36.0,125.0,0.0,4.0
266,53.2,7.2,0.476725855350575,0.18876651442269293,0.1024,0.18707627191715065,0.1024,272800.0,148384.0,489.0,170.0,0.0,37.0,0.0,4.0
267,64.6,13.5,0.5455850440566417,0.2102809627092118,0.15075395223997853,0.18046529951454654,0.1024,331744.0,276576.0,562.0,221.0,115.0,93.0,11.0,4.0
268,86.8,7.45,0.1024,0.11304951581874152,0.1024,0.1402874130141752,0.1024,444832.0,152864.0,44.0,36.0,0.0,0.0,0.0,4.0
269,44.0,7.05,0.12258150712276275,0.16200137722745894,0.1024,0.28550417053830485,0.1024,225760.0,145088.0,125.0,103.0,67.0,167.0,65.0,4.0
270,74.8,6.2,0.1024,0.11203725420310383,0.11003984162010291,0.2102809627092118,0.1024,383392.0,127392.0,104.0,52.0,67.0,101.0,0.0,4.0
271,69.4,7.6,0.16055079360788177,0.19568158463697313,0.1052007186615606,0.2384994910679599,0.1024,355424.0,156064.0,165.0,145.0,78.0,127.0,48.0,4.0
272,56.4,7.55,0.1024,0.1024,0.1024,0.16494198114485398,0.1024,289248.0,155552.0,13.0,0.0,0.0,24.0,0.0,4.0
273,78.0,38.35,0.28294772515375516,0.157688476268492,0.1854011640859773,0.2102809627092118,0.1024,400064.0,785984.0,290.0,137.0,150.0,143.0,92.0,4.0
274,41.0,3.2,0.1024,0.1024,0.1024,0.3013352628438305,0.1024,210208.0,66176.0,6.0,2.0,0.0,148.0,65.0,4.0
275,53.4,9.0,0.3387124861943804,0.1820958115879857,0.17098428893650555,0.2586090426959236,0.1024,273568.0,185280.0,350.0,167.0,148.0,185.0,0.0,4.0
276,50.8,6.65,0.1024,0.1024,0.1534903960289547,0.19392942359868295,0.2102809627092118,260384.0,136736.0,0.0,0.0,103.0,109.0,217.0,4.0
277,61.2,12.8,0.21995366692014168,0.1024,0.1024,0.34177276869550477,0.1024,314336.0,262560.0,225.0,0.0,0.0,188.0,13.0,4.0
278,54.8,6.15,0.137786353469435,0.10905452905988393,0.1024,0.2959630243862989,0.1024,281536.0,126784.0,141.0,51.0,71.0,181.0,80.0,4.0
279,57.0,6.95,2.428286674597535,0.1024,0.15487718863980784,0.1725291396542299,0.1024,292608.0,142400.0,2512.0,342.0,100.0,87.0,28.0,4.0
280,44.6,6.8,0.11510155917025851,0.1024,0.1024,0.3574939583664581,0.1024,228736.0,139424.0,117.0,7.0,17.0,212.0,0.0,4.0
281,48.8,7.8,0.34177276869550477,0.2102809627092118,0.1024,0.28294772515375516,0.1024,250592.0,160576.0,351.0,170.0,0.0,124.0,0.0,4.0
282,77.6,16.2,0.41655749847890405,0.1820958115879857,0.1024,0.27541491564288445,0.1024,397952.0,332448.0,429.0,156.0,25.0,133.0,0.0,4.0
283,56.4,7.3,0.1024,0.1024,0.1024,0.32091772635322535,0.1024,288768.0,150080.0,51.0,0.0,0.0,168.0,0.0,4.0
284,42.2,2.9,0.1024,0.1024,0.10332518859176422,0.23424749571260373,0.1921929516622048,216096.0,60320.0,81.0,27.0,62.0,121.0,198.0,4.0
285,65.4,7.05,0.5455850440566417,0.1024,0.16945327103418178,0.2609455869930851,0.1024,334880.0,144416.0,561.0,101.0,136.0,186.0,16.0,5.0
286,45.6,6.3,2.5629342015227983,0.1024,0.2517241926574282,0.20103362629533755,0.23215000996264873,234208.0,129184.0,2643.0,329.0,201.0,171.0,240.0,5.0
287,44.4,3.8,0.11003984162010291,0.22394620467296977,0.15211602095849217,0.22194095816380596,0.10615121187202028,227936.0,78784.0,113.0,175.0,126.0,137.0,109.0,5.0
288,48.4,4.05,0.1024,0.1024,0.1024,0.21995366692014168,0.1024,248736.0,83744.0,61.0,0.0,33.0,93.0,59.0,5.0
289,58.0,9.35,1.2258150712276275,0.1024,0.1317270471615462,0.24947021805073416,0.1024,296960.0,192000.0,1259.0,127.0,87.0,153.0,8.0,5.0
290,42.6,5.4,0.1402874130141752,0.11203725420310383,0.1024,0.2586090426959236,0.12039611043028081,218752.0,111232.0,143.0,45.0,7.0,113.0,124.0,5.0
291,59.0,5.65,0.1024,0.1024,0.1024,0.21995366692014168,0.1024,302880.0,116640.0,65.0,0.0,4.0,78.0,53.0,5.0
292,65.2,5.8,0.3013352628438305,0.1341181198643804,0.1024,0.2804141705486706,0.1024,334336.0,119552.0,309.0,96.0,47.0,153.0,0.0,5.0
293,51.4,4.45,0.1024,0.1024,0.11719085064164587,0.11103405652348632,0.1024,264160.0,91744.0,84.0,37.0,52.0,3.0,0.0,5.0
294,89.2,12.3,1.0148309567988336,0.12258150712276275,0.22596956867426202,0.14674048719226498,0.2450226353590413,456704.0,252096.0,1045.0,207.0,175.0,101.0,253.0,5.0
295,45.2,5.15,0.25629342015227985,0.18876651442269293,0.19568158463697313,0.28808371352153866,0.13903125935157085,232192.0,106432.0,264.0,167.0,181.0,229.0,143.0,5.0
296,44.4,6.75,0.11510155917025851,0.1024,0.1024,0.21798417016794858,0.1024,227360.0,138816.0,117.0,36.0,23.0,85.0,85.0,5.0
297,68.2,7.4,0.4318172195108682,0.31237405596334344,0.20839807674098557,0.28550417053830485,0.1024,349600.0,151680.0,447.0,321.0,208.0,234.0,68.0,5.0
298,51.8,3.75,0.11824967523220054,0.1024,0.1024,0.17566084058551082,0.1024,265792.0,77056.0,121.0,0.0,44.0,60.0,0.0,5.0
299,72.8,16.05,0.2586090426959236,0.12148389468675426,0.23215000996264873,0.2300713054016148,0.1024,372832.0,329568.0,266.0,104.0,199.0,191.0,0.0,5.0
300,50.2,8.9,0.21409792422694074,0.14155491608144893,0.1024,0.22801121386003648,0.23636393234036387,257952.0,182624.0,220.0,85.0,0.0,79.0,244.0,5.0
301,50.6,6.7,0.1024,0.1024,0.13903125935157085,0.14806629407410293,0.24282866745975348,259104.0,137312.0,40.0,0.0,78.0,53.0,251.0,5.0
302,42.8,4.8,0.37731685567439016,0.1024,0.17098428893650555,0.20468273273584747,0.157688476268492,220032.0,98816.0,389.0,59.0,123.0,129.0,163.0,5.0
303,44.8,3.55,0.1024,0.1024,0.1024,0.28550417053830485,0.1024,230048.0,73248.0,0.0,0.0,0.0,135.0,41.0,5.0
304,39.8,5.25,0.10905452905988393,0.26330324207274547,0.14806629407410293,0.20468273273584747,0.10425873630394183,203808.0,108032.0,112.0,214.0,123.0,116.0,107.0,5.0
305,40.2,6.75,0.5310601412442039,0.10905452905988393,0.1024,0.3448607009862543,0.10905452905988393,206176.0,138976.0,545.0,101.0,58.0,220.0,112.0,5.0
306,53.2,5.65,0.1024,0.1317270471615462,0.1024,0.2804141705486706,0.1024,272928.0,116352.0,24.0,52.0,28.0,142.0,0.0,5.0
307,75.6,5.3,0.1024,0.1024,0.1024,0.21995366692014168,0.1024,387488.0,108672.0,34.0,4.0,16.0,83.0,0.0,5.0
308,88.4,7.15,0.12480657252785048,0.1024,0.1024,0.36398308921465733,0.1024,453600.0,146432.0,127.0,0.0,0.0,207.0,0.0,5.0
309,36.2,4.85,0.1024,0.2959630243862989,0.1024,0.2933129289209221,0.12937860276781757,185440.0,99360.0,23.0,228.0,97.0,181.0,133.0,5.0
310,38.4,8.3,0.19568158463697313,0.157688476268492,0.11407092326346777,0.2609455869930851,0.10425873630394183,196800.0,170272.0,201.0,113.0,87.0,156.0,107.0,5.0
311,46.6,4.2,0.1024,0.1024,0.11103405652348632,0.22194095816380596,0.1024,239136.0,86016.0,104.0,0.0,64.0,113.0,92.0,5.0
312,85.8,7.45,0.10711029283125797,0.1024,0.1270720267009761,0.27050478800753586,0.1024,440096.0,152864.0,109.0,37.0,95.0,173.0,97.0,5.0
313,79.2,7.05,0.2609455869930851,0.1024,0.1024,0.3267429356164207,0.1024,405568.0,144896.0,267.0,13.0,25.0,188.0,0.0,5.0
314,53.2,4.95,0.1024,0.19923354230667628,0.1024,0.27050478800753586,0.16055079360788177,272416.0,102144.0,0.0,113.0,0.0,113.0,166.0,5.0
315,69.0,6.8,0.18374105541112293,0.17724794415708725,0.20839807674098557,0.21409792422694074,0.1317270471615462,353824.0,140032.0,188.0,147.0,177.0,161.0,136.0,5.0
316,67.4,8.8,0.22194095816380596,0.1270720267009761,0.1024,0.22596956867426202,0.1024,345440.0,180320.0,227.0,72.0,0.0,78.0,0.0,5.0
317,68.8,6.2,0.1024,0.14674048719226498,0.1024,0.3296950726913412,0.1024,352256.0,127520.0,93.0,77.0,43.0,194.0,76.0,5.0
318,81.0,28.7,0.157688476268492,0.16200137722745894,0.11719085064164587,0.2517241926574282,0.1024,415520.0,588000.0,162.0,112.0,89.0,148.0,15.0,5.0
319,82.6,7.65,0.1024,0.15211602095849217,0.1052007186615606,0.18374105541112293,0.1024,423584.0,156896.0,97.0,91.0,61.0,70.0,20.0,5.0
320,50.4,4.05,0.12480657252785048,0.1024,0.1024,0.13655259465352437,0.1024,258336.0,83040.0,127.0,0.0,0.0,0.0,30.0,5.0
321,59.4,6.65,0.1534903960289547,0.1024,0.13291720693948222,0.2300713054016148,0.1024,304224.0,136416.0,157.0,45.0,92.0,134.0,54.0,5.0
322,40.6,7.0,0.11407092326346777,0.1024,0.10807803912996895,0.2656821986717712,0.1024,208224.0,143776.0,116.0,13.0,71.0,156.0,0.0,5.0
323,69.0,8.8,0.26330324207274547,0.1534903960289547,0.12937860276781757,0.27790330175572137,0.1024,354240.0,180960.0,271.0,120.0,106.0,181.0,0.0,5.0
324,39.8,3.05,0.1024,0.1024,0.1024,0.27790330175572137,0.1024,204512.0,62944.0,85.0,0.0,0.0,129.0,0.0,5.0
325,77.4,9.2,0.13054754424534865,0.13291720693948222,0.10615121187202028,0.22394620467296977,0.21603230857279196,396768.0,188480.0,133.0,76.0,68.0,113.0,223.0,5.0
326,50.2,5.95,0.10711029283125797,0.1341181198643804,0.1534903960289547,0.18374105541112293,0.1024,257568.0,122816.0,109.0,83.0,109.0,99.0,57.0,5.0
327,49.0,8.1,0.4986547457698438,0.1024,0.1820958115879857,0.17724794415708725,0.1024,251424.0,166176.0,513.0,63.0,127.0,107.0,0.0,5.0
328,101.2,51.15,2.5860904269592364,1.0905452905988393,1.46740487192265,2.0284997412355468,0.7960217909645065,519072.0,1048544.0,2675.0,1637.0,1972.0,2744.0,820.0,5.0
329,38.0,5.85,0.1024,0.11931806635041005,0.1024,0.24947021805073416,0.1024,195104.0,120736.0,102.0,52.0,30.0,116.0,103.0,5.0
330,57.0,4.2,0.1024,0.1317270471615462,0.1024,0.3542929060730811,0.1024,292064.0,86688.0,19.0,44.0,0.0,195.0,0.0,5.0
331,41.6,4.0,0.14155491608144893,0.1725291396542299,0.11719085064164587,0.24723642585667988,0.1024,213312.0,82784.0,145.0,120.0,89.0,143.0,81.0,5.0
332,58.6,51.15,0.3068050166788469,0.25629342015227985,0.24282866745975348,0.268082649250345,0.17724794415708725,300320.0,1048544.0,316.0,252.0,233.0,235.0,183.0,5.0
333,46.6,6.4,0.1024,0.11407092326346777,0.1024,0.24065434466442132,0.1024,239264.0,131232.0,28.0,41.0,55.0,123.0,12.0,5.0
334,24.4,3.75,0.978968474721595,0.6132586838954456,0.4897646737053482,0.7275493493173031,0.1024,125120.0,77280.0,1007.0,753.0,630.0,851.0,93.0,5.0
335,24.4,1.9,0.1725291396542299,0.10425873630394183,0.1024,0.2959630243862989,0.1024,125280.0,39392.0,177.0,42.0,12.0,149.0,73.0,5.0
336,42.8,4.35,0.15211602095849217,0.1024,0.1024,0.2804141705486706,0.1024,219904.0,89696.0,156.0,31.0,62.0,165.0,36.0,5.0
337,44.4,6.75,0.16945327103418178,0.14542655177583327,0.1052007186615606,0.26330324207274547,0.27050478800753586,228096.0,138752.0,173.0,95.0,77.0,153.0,280.0,5.0
