pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
30,120.0,40.5,0.22194095816380596,1.7724794415708727,0.9359172602526624,0.1024,0.4279506660531507,615360.0,830240.0,236.0,1922.0,1059.0,272.0,442.0,0.0
31,68.8,7.35,0.1024,0.14283387109577214,0.1820958115879857,0.18876651442269293,0.503160113758275,352832.0,151424.0,72.0,92.0,140.0,119.0,517.0,0.0
32,90.0,34.45,0.44763594881137564,1.3778635346943497,0.3238172324012421,0.3946730361470061,0.42032111415670215,460832.0,705728.0,466.0,1437.0,480.0,412.0,434.0,0.0
33,34.4,2.6,0.14283387109577214,0.1634650669350853,0.17566084058551082,0.12822012816031303,0.5310601412442039,176800.0,53792.0,146.0,121.0,123.0,53.0,547.0,0.0
34,39.0,5.4,0.1024,0.23215000996264873,0.1024,0.27050478800753586,0.36727169274724036,199904.0,111392.0,102.0,165.0,29.0,127.0,380.0,0.0
35,49.2,5.55,0.1270720267009761,0.1024,0.2656821986717712,0.20653205040438585,0.3448607009862543,252256.0,114144.0,130.0,0.0,216.0,185.0,357.0,0.0
36,39.0,4.0,0.1341181198643804,0.1024,0.13054754424534865,0.2933129289209221,0.476725855350575,200608.0,82720.0,137.0,0.0,98.0,199.0,493.0,0.0
37,41.6,5.4,0.16494198114485398,0.1024,0.18046529951454654,0.12148389468675426,0.4897646737053482,213152.0,111008.0,169.0,57.0,119.0,49.0,506.0,0.0
38,40.2,3.1,0.1024,0.1024,0.16643223934073492,0.13054754424534865,0.3876367615240837,206464.0,64416.0,0.0,0.0,103.0,51.0,401.0,0.0
39,42.6,3.85,0.14412438152599996,0.14806629407410293,0.15911319872255733,0.11203725420310383,0.3911390770466473,218304.0,79744.0,147.0,103.0,101.0,27.0,402.0,0.0
40,51.2,6.1,0.14155491608144893,0.3180441828991698,0.15075395223997853,0.28294772515375516,0.3238172324012421,262464.0,125472.0,146.0,277.0,149.0,198.0,335.0,0.0
41,69.6,15.7,0.1317270471615462,2.656821986717712,0.9028434603781847,0.1024,0.49418971949403295,357120.0,321568.0,148.0,2817.0,1156.0,356.0,509.0,0.0
42,91.8,40.1,0.42411873427091507,1.1103405652348632,0.4091310652364684,0.32091772635322535,0.4598791358760376,470752.0,822080.0,443.0,1173.0,522.0,385.0,475.0,0.0
43,33.8,3.65,0.1788493872806009,0.19047202834506569,0.2517241926574282,0.1788493872806009,0.4724571835118812,173952.0,75264.0,183.0,167.0,215.0,149.0,489.0,0.0
44,89.2,35.15,0.5505144293945164,6.3572414537638435,1.7724794415708727,0.10425873630394183,0.5358582934338506,457280.0,720000.0,599.0,6845.0,2524.0,933.0,551.0,0.0
45,62.8,30.65,0.3542929060730811,1.740879481674622,0.4986547457698438,0.2539985320257652,0.6023254401225595,322272.0,627808.0,374.0,1830.0,677.0,367.0,620.0,0.0
46,42.0,3.2,0.1024,0.1024,0.1024,0.33267388245711177,0.41655749847890405,215552.0,65696.0,85.0,0.0,47.0,206.0,431.0,0.0
47,50.6,5.3,0.1024,0.1024,0.1024,0.19744957652881365,0.3180441828991698,259488.0,108928.0,30.0,0.0,0.0,55.0,327.0,0.0
48,37.4,3.0,0.2384994910679599,0.26330324207274547,0.3542929060730811,0.11931806635041005,0.653111689102559,192288.0,62240.0,245.0,269.0,320.0,147.0,671.0,0.0
49,38.2,4.0,0.14806629407410293,0.1024,0.2609455869930851,0.1024,0.44763594881137564,195904.0,82272.0,151.0,0.0,181.0,27.0,460.0,0.0
50,34.0,3.4,0.12593420550714696,0.1024,0.12822012816031303,0.2028499741235547,0.4516803596815303,174208.0,69824.0,129.0,0.0,77.0,103.0,465.0,0.0
51,41.2,3.65,0.16494198114485398,0.1024,0.38416580623817104,0.1024,0.44362775217754097,211648.0,75104.0,169.0,64.0,309.0,89.0,459.0,0.0
52,30.8,3.6,0.12039611043028081,0.1024,0.3267429356164207,0.12039611043028081,0.4279506660531507,158432.0,74400.0,123.0,0.0,260.0,131.0,443.0,0.0
53,42.4,3.7,0.20839807674098557,0.1024,0.2028499741235547,0.30957701376212127,0.37731685567439016,217248.0,75936.0,214.0,0.0,174.0,255.0,388.0,0.0
54,38.8,3.5,0.1024,0.12039611043028081,0.1725291396542299,0.14806629407410293,0.5554883519499598,199200.0,72256.0,68.0,66.0,119.0,72.0,572.0,0.0
55,46.0,4.75,0.1024,0.11407092326346777,0.13054754424534865,0.20839807674098557,0.3387124861943804,236064.0,97792.0,49.0,50.0,88.0,111.0,348.0,0.0
56,52.0,51.15,1.8707627191715064,3.040578404559338,1.5075395223997854,0.6243903848667742,0.5358582934338506,266752.0,1048544.0,1953.0,3566.0,1955.0,1320.0,551.0,0.0
57,33.0,3.85,0.1024,0.19047202834506569,0.19923354230667628,0.11003984162010291,0.4279506660531507,169600.0,79648.0,30.0,137.0,147.0,48.0,441.0,0.0
58,48.6,4.25,0.20839807674098557,0.1024,0.21218086063659222,0.2609455869930851,0.3387124861943804,248992.0,87968.0,214.0,0.0,173.0,211.0,349.0,0.0
59,45.0,4.75,0.12258150712276275,0.1024,0.14412438152599996,0.10425873630394183,0.4091310652364684,230496.0,98272.0,125.0,0.0,73.0,11.0,421.0,0.0
60,44.2,5.05,0.1024,0.1024,0.1024,0.1341181198643804,0.44362775217754097,226560.0,103552.0,98.0,0.0,20.0,8.0,457.0,0.0
61,45.4,4.95,0.1024,0.1024,0.11103405652348632,0.157688476268492,0.4091310652364684,233152.0,102176.0,90.0,14.0,53.0,48.0,420.0,0.0
62,35.4,3.55,0.1024,0.1024,0.19923354230667628,0.20468273273584747,0.3982389247263045,181728.0,73536.0,67.0,0.0,150.0,146.0,409.0,0.0
63,28.8,5.8,0.13054754424534865,0.3479765328837181,0.21995366692014168,0.19392942359868295,0.4598791358760376,148160.0,119104.0,135.0,319.0,206.0,146.0,473.0,0.0
64,46.6,3.9,0.1024,0.1024,0.157688476268492,0.14542655177583327,0.3180441828991698,239392.0,80512.0,67.0,0.0,96.0,61.0,327.0,0.0
65,46.4,3.7,0.1820958115879857,0.10711029283125797,0.2517241926574282,0.1402874130141752,0.5077061879485087,237568.0,76416.0,187.0,82.0,197.0,109.0,524.0,0.0
66,32.6,4.95,0.11203725420310383,0.5122933361229038,0.15487718863980784,0.2656821986717712,0.3607239323108456,167040.0,101408.0,116.0,473.0,174.0,183.0,372.0,0.0
67,53.2,7.25,0.1024,0.1402874130141752,0.14674048719226498,0.1740879481674622,0.653111689102559,272672.0,149312.0,55.0,81.0,101.0,84.0,676.0,0.0
68,36.2,3.4,0.1024,0.1024,0.1921929516622048,0.1024,0.2804141705486706,185440.0,70528.0,0.0,0.0,120.0,19.0,289.0,0.0
69,30.6,4.45,0.1494040796805694,0.21409792422694074,0.1740879481674622,0.20653205040438585,0.48537925041276075,157632.0,91712.0,153.0,174.0,145.0,133.0,502.0,0.0
70,46.0,6.8,0.12368903653634912,0.8788074028291496,0.2300713054016148,0.29863706358303954,0.3807259303848422,235744.0,139680.0,130.0,865.0,303.0,261.0,393.0,0.0
71,55.0,5.7,0.1921929516622048,0.1024,0.1024,0.24723642585667988,0.5554883519499598,282272.0,117120.0,196.0,0.0,0.0,102.0,572.0,0.0
72,38.6,4.55,0.1024,0.1024,0.16643223934073492,0.11203725420310383,0.41655749847890405,198336.0,93280.0,97.0,13.0,98.0,31.0,431.0,0.0
73,35.0,2.6,0.11304951581874152,0.27294881089701023,0.33267388245711177,0.1024,0.46403416449032375,179584.0,54176.0,116.0,256.0,293.0,116.0,478.0,0.0
74,68.8,30.6,0.44362775217754097,1.9047202834506567,0.503160113758275,0.3574939583664581,0.46822673397445747,352800.0,626976.0,465.0,2011.0,723.0,476.0,482.0,0.0
75,80.8,23.15,0.27294881089701023,0.16793596208624098,0.3068050166788469,0.18707627191715065,0.586289959358298,414144.0,475040.0,280.0,166.0,273.0,189.0,604.0,0.0
76,62.0,5.9,0.1921929516622048,0.1024,0.11304951581874152,0.22596956867426202,0.3574939583664581,317664.0,121504.0,197.0,33.0,69.0,119.0,368.0,0.0
77,47.4,3.85,0.12937860276781757,0.14412438152599996,0.1024,0.20468273273584747,0.43571870745245805,243200.0,79392.0,132.0,86.0,53.0,86.0,448.0,0.0
78,45.2,5.1,0.10425873630394183,0.18046529951454654,0.1024,0.19744957652881365,0.4986547457698438,231712.0,104480.0,107.0,116.0,27.0,62.0,515.0,0.0
79,38.4,3.8,0.15911319872255733,0.24282866745975348,0.30957701376212127,0.20103362629533755,0.6709747955063958,197440.0,77984.0,163.0,227.0,286.0,205.0,692.0,0.0
80,35.6,4.55,0.12937860276781757,0.1024,0.15627651098408582,0.17098428893650555,0.36398308921465733,182656.0,93856.0,132.0,20.0,101.0,86.0,375.0,0.0
81,36.8,4.6,0.1024,0.2906865627912965,0.1024,0.27050478800753586,0.3807259303848422,188864.0,94592.0,63.0,215.0,0.0,107.0,393.0,0.0
82,70.4,51.15,1.1203725420310382,6.243903848667742,1.7566084058551081,0.21798417016794858,0.5554883519499598,360896.0,1048544.0,1191.0,6816.0,2527.0,1046.0,575.0,0.0
83,31.2,3.5,0.10905452905988393,0.1024,0.1024,0.19744957652881365,0.4091310652364684,159904.0,72672.0,111.0,0.0,0.0,55.0,422.0,0.0
84,71.0,12.5,0.24065434466442132,9.192316236260497,2.1409792422694074,0.157688476268492,0.4516803596815303,363968.0,256480.0,294.0,9786.0,3260.0,1195.0,466.0,0.0
85,40.0,3.1,0.1024,0.11614150691868232,0.21409792422694074,0.1024,0.3267429356164207,205728.0,63648.0,41.0,65.0,148.0,30.0,336.0,0.0
86,28.4,4.05,0.1534903960289547,0.19568158463697313,0.24947021805073416,0.1740879481674622,0.516921929386749,146272.0,83296.0,157.0,168.0,214.0,143.0,533.0,0.0
87,109.6,36.65,0.37393830630895386,1.024,0.4279506660531507,0.15075395223997853,0.455761311985254,561664.0,751488.0,388.0,1080.0,493.0,220.0,472.0,0.0
88,39.2,4.55,0.1024,0.2804141705486706,0.10807803912996895,0.16643223934073492,0.3542929060730811,201056.0,93568.0,0.0,210.0,76.0,55.0,365.0,0.0
89,40.2,4.05,0.1024,0.14155491608144893,0.14674048719226498,0.2384994910679599,0.43571870745245805,206080.0,83104.0,45.0,81.0,115.0,152.0,450.0,0.0
90,61.2,35.4,0.4986547457698438,1.694532710341818,0.46822673397445747,0.3542929060730811,0.5215923421982858,313792.0,725504.0,521.0,1801.0,661.0,452.0,537.0,0.0
91,38.8,4.2,0.12937860276781757,0.1024,0.13291720693948222,0.27541491564288445,0.455761311985254,199328.0,86720.0,132.0,0.0,97.0,180.0,469.0,0.0
92,101.2,42.55,0.565571421932247,4.986547457698438,1.3655259465352438,0.12937860276781757,0.42411873427091507,518944.0,871744.0,608.0,5373.0,1951.0,733.0,439.0,0.0
93,44.2,6.95,0.2609455869930851,0.2656821986717712,0.27790330175572137,0.11304951581874152,0.30957701376212127,226912.0,142464.0,269.0,260.0,239.0,96.0,320.0,0.0
94,50.2,6.35,0.1024,0.1024,0.16793596208624098,0.1024,0.28294772515375516,257312.0,130368.0,80.0,0.0,93.0,0.0,292.0,0.0
95,89.4,38.45,0.3574939583664581,0.137786353469435,0.19047202834506569,0.15627651098408582,0.4091310652364684,457888.0,788352.0,367.0,127.0,141.0,91.0,420.0,0.0
96,52.0,4.45,0.137786353469435,0.1024,0.13291720693948222,0.16945327103418178,0.42032111415670215,266752.0,91168.0,140.0,0.0,75.0,72.0,433.0,0.0
97,50.2,4.35,0.14412438152599996,0.1024,0.1024,0.24947021805073416,0.516921929386749,257024.0,89600.0,147.0,0.0,27.0,119.0,533.0,0.0
98,62.8,17.95,0.2539985320257652,0.2300713054016148,0.3013352628438305,0.16200137722745894,0.31237405596334344,322304.0,367776.0,262.0,228.0,270.0,161.0,323.0,0.0
99,137.0,51.15,0.3946730361470061,11.003984162010292,2.3424749571260373,0.21409792422694074,0.6590125825000742,702112.0,1048544.0,461.0,11775.0,3720.0,1373.0,679.0,0.0
100,54.2,5.65,0.10615121187202028,0.12039611043028081,0.11103405652348632,0.1921929516622048,0.4091310652364684,278016.0,115872.0,108.0,61.0,65.0,83.0,421.0,0.0
101,87.4,38.5,0.31237405596334344,0.7145785188965031,0.18046529951454654,0.3911390770466473,0.683154143274342,448288.0,788512.0,323.0,717.0,252.0,329.0,705.0,0.0
102,33.0,3.75,0.1024,0.21995366692014168,0.19923354230667628,0.21218086063659222,0.4724571835118812,169632.0,76960.0,0.0,165.0,172.0,153.0,488.0,0.0
103,93.8,32.45,0.5215923421982858,1.3903125935157086,0.6300317799926142,0.19392942359868295,0.5455850440566417,480288.0,664960.0,545.0,1515.0,756.0,378.0,565.0,0.0
104,43.2,51.15,0.5758375169949175,1.3903125935157086,0.5915871154311907,0.2517241926574282,0.42032111415670215,221312.0,1048544.0,597.0,1515.0,731.0,418.0,433.0,0.0
105,42.6,3.2,0.1024,0.1024,0.13291720693948222,0.1820958115879857,0.3607239323108456,218528.0,66048.0,73.0,0.0,78.0,84.0,372.0,0.0
106,33.2,7.2,0.268082649250345,0.5455850440566417,0.18876651442269293,0.40546764686528436,0.503160113758275,170400.0,147584.0,278.0,537.0,243.0,348.0,520.0,0.0
107,24.8,3.65,0.10905452905988393,0.3479765328837181,0.2586090426959236,0.27790330175572137,0.5554883519499598,127744.0,74976.0,113.0,322.0,263.0,255.0,571.0,0.0
108,51.0,4.0,0.1024,0.1024,0.20653205040438585,0.1024,0.43965544551254854,261792.0,82272.0,89.0,3.0,127.0,0.0,452.0,0.0
109,45.8,3.85,0.1024,0.1024,0.22596956867426202,0.20103362629533755,0.46822673397445747,235040.0,79264.0,55.0,0.0,177.0,158.0,483.0,0.0
110,38.4,4.55,0.1024,0.10332518859176422,0.27294881089701023,0.1353298830914057,0.41655749847890405,197248.0,93312.0,36.0,61.0,217.0,116.0,431.0,0.0
111,41.6,5.1,0.1024,0.15075395223997853,0.1024,0.2384994910679599,0.3511205164620939,213792.0,105216.0,92.0,78.0,0.0,88.0,362.0,0.0
112,81.6,28.7,0.41655749847890405,4.7245718351188115,1.2258150712276275,0.1725291396542299,0.4279506660531507,418016.0,588064.0,452.0,5066.0,1775.0,693.0,441.0,0.0
113,39.4,5.55,0.18707627191715065,0.1788493872806009,0.11103405652348632,0.25629342015227985,0.42411873427091507,201824.0,114656.0,192.0,132.0,86.0,150.0,437.0,0.0
114,36.2,3.3,0.1024,0.1024,0.1024,0.20839807674098557,0.38416580623817104,185856.0,68224.0,64.0,0.0,43.0,89.0,396.0,0.0
115,33.8,5.55,0.2028499741235547,0.48537925041276075,0.27541491564288445,0.1024,0.516921929386749,173856.0,113728.0,210.0,481.0,255.0,50.0,533.0,0.0
116,117.8,51.15,0.7474483829094829,4.7245718351188115,1.5075395223997854,0.1024,0.6187995036038481,603552.0,1048544.0,792.0,5123.0,2042.0,752.0,639.0,0.0
117,30.2,6.2,0.11614150691868232,0.3574939583664581,0.16200137722745894,0.1820958115879857,0.43571870745245805,154752.0,127040.0,120.0,316.0,145.0,101.0,448.0,0.0
118,49.2,5.45,0.16055079360788177,0.31519636956627706,0.27294881089701023,0.2028499741235547,0.455761311985254,252480.0,111744.0,165.0,296.0,257.0,185.0,468.0,0.0
119,43.8,3.6,0.1024,0.14155491608144893,0.1024,0.24723642585667988,0.4318172195108682,224704.0,74080.0,25.0,59.0,0.0,97.0,444.0,0.0
120,34.6,5.2,0.1024,0.1341181198643804,0.2539985320257652,0.21798417016794858,0.476725855350575,177248.0,107168.0,57.0,92.0,219.0,191.0,492.0,0.0
121,27.8,5.6,0.1353298830914057,0.5758375169949175,0.19568158463697313,0.26330324207274547,0.4516803596815303,143328.0,114752.0,141.0,550.0,223.0,204.0,466.0,0.0
122,48.2,4.4,0.11614150691868232,0.21603230857279196,0.24282866745975348,0.24723642585667988,0.5122933361229038,247232.0,91072.0,119.0,183.0,223.0,213.0,529.0,0.0
123,37.8,4.15,0.13054754424534865,0.31237405596334344,0.16643223934073492,0.2517241926574282,0.455761311985254,194112.0,85280.0,135.0,273.0,159.0,176.0,471.0,0.0
124,24.4,4.7,0.1024,0.1024,0.21409792422694074,0.17566084058551082,0.503160113758275,125152.0,97024.0,66.0,43.0,164.0,124.0,518.0,0.0
125,39.0,5.95,0.11614150691868232,0.2300713054016148,0.3013352628438305,0.16945327103418178,0.586289959358298,199968.0,122816.0,119.0,207.0,270.0,168.0,604.0,0.0
126,27.8,4.65,0.1052007186615606,0.41282758275690906,0.3013352628438305,0.1024,0.3911390770466473,142624.0,95872.0,109.0,396.0,276.0,86.0,405.0,0.0
127,44.6,3.1,0.1024,0.1788493872806009,0.1341181198643804,0.24723642585667988,0.5122933361229038,229344.0,63776.0,0.0,110.0,107.0,152.0,528.0,0.0
128,59.2,16.25,0.28294772515375516,0.7275493493173031,0.16945327103418178,0.19744957652881365,0.3574939583664581,303904.0,333696.0,295.0,721.0,201.0,121.0,369.0,0.0
129,28.2,13.85,0.3013352628438305,0.565571421932247,0.32091772635322535,0.15075395223997853,0.48103309483074475,144928.0,283776.0,311.0,581.0,327.0,159.0,497.0,0.0
130,38.2,3.25,0.18374105541112293,0.18046529951454654,0.2384994910679599,0.1024,0.42032111415670215,195584.0,66592.0,189.0,155.0,182.0,52.0,435.0,0.0
131,33.6,10.35,0.20103362629533755,0.7018389338777684,0.14283387109577214,0.42032111415670215,0.4516803596815303,173024.0,212832.0,210.0,682.0,217.0,335.0,465.0,0.0
132,106.8,46.75,0.7960217909645065,1.64941981144854,0.6414679415366508,0.22801121386003648,0.540699797143687,546816.0,957600.0,827.0,1828.0,811.0,423.0,556.0,0.0
133,53.8,4.4,0.11304951581874152,0.1024,0.1024,0.24723642585667988,0.3946730361470061,276288.0,90304.0,115.0,4.0,0.0,101.0,408.0,0.0
134,78.4,31.55,0.476725855350575,3.0957701376212126,0.8709384350146522,0.3511205164620939,0.4724571835118812,402080.0,647136.0,507.0,3319.0,1252.0,681.0,489.0,0.0
135,35.8,4.5,0.14155491608144893,0.2384994910679599,0.11407092326346777,0.1270720267009761,0.42032111415670215,183328.0,93152.0,145.0,188.0,69.0,17.0,435.0,0.0
136,38.8,4.4,0.1024,0.13054754424534865,0.12039611043028081,0.19744957652881365,0.3542929060730811,199520.0,90912.0,65.0,67.0,77.0,93.0,365.0,0.0
137,87.4,26.9,0.3574939583664581,0.8709384350146522,0.3542929060730811,0.42411873427091507,0.5605072141187294,448192.0,551712.0,372.0,913.0,457.0,460.0,576.0,0.0
138,93.8,28.75,0.2384994910679599,4.279506660531507,1.0807803912996896,0.2028499741235547,0.37059000896020594,480640.0,589696.0,266.0,4540.0,1578.0,644.0,381.0,0.0
139,88.0,30.65,0.3013352628438305,0.476725855350575,0.3180441828991698,0.2384994910679599,0.46403416449032375,451136.0,627744.0,312.0,489.0,331.0,248.0,479.0,0.0
140,45.8,5.8,0.1024,0.1024,0.30957701376212127,0.11824967523220054,0.44763594881137564,234880.0,119520.0,40.0,0.0,244.0,119.0,460.0,0.0
141,56.6,6.9,0.15075395223997853,0.16945327103418178,0.11203725420310383,0.22801121386003648,0.31519636956627706,290400.0,141632.0,155.0,118.0,80.0,121.0,325.0,0.0
142,36.4,4.5,0.1052007186615606,0.21603230857279196,0.15487718863980784,0.1494040796805694,0.5455850440566417,187072.0,92992.0,108.0,168.0,113.0,63.0,561.0,0.0
143,40.8,2.7,0.1024,0.28550417053830485,0.11719085064164587,0.27050478800753586,0.4986547457698438,208896.0,55616.0,93.0,229.0,108.0,168.0,514.0,0.0
144,62.2,8.35,0.21218086063659222,0.653111689102559,0.3479765328837181,0.1024,0.455761311985254,318624.0,171328.0,220.0,668.0,355.0,115.0,471.0,0.0
145,36.8,3.25,0.14542655177583327,0.137786353469435,0.1024,0.2450226353590413,0.48103309483074475,188928.0,67168.0,149.0,73.0,9.0,100.0,494.0,0.0
146,38.2,4.15,0.9359172602526624,0.36398308921465733,0.15627651098408582,0.20103362629533755,0.3479765328837181,195872.0,85952.0,964.0,433.0,143.0,117.0,358.0,0.0
147,60.8,4.4,0.1024,0.1024,0.11003984162010291,0.268082649250345,0.43965544551254854,311360.0,90496.0,93.0,0.0,73.0,161.0,455.0,0.0
148,31.4,4.05,0.10332518859176422,0.43571870745245805,0.1725291396542299,0.3238172324012421,0.570681385090446,160928.0,83136.0,107.0,398.0,195.0,253.0,587.0,0.0
149,41.4,38.8,0.516921929386749,2.729488108970102,0.7678916703564348,0.13054754424534865,0.46403416449032375,212000.0,795488.0,546.0,2927.0,1052.0,393.0,479.0,0.0
150,38.2,3.5,0.1024,0.1725291396542299,0.1725291396542299,0.21603230857279196,0.565571421932247,195840.0,71808.0,43.0,116.0,140.0,143.0,581.0,0.0
151,66.8,19.35,0.38416580623817104,5.706813850904459,1.1931806635041005,0.3911390770466473,0.44763594881137564,342080.0,396992.0,425.0,6042.0,1913.0,906.0,462.0,0.0
152,36.4,2.65,0.1024,0.21218086063659222,0.1024,0.2517241926574282,0.5455850440566417,186752.0,54560.0,101.0,151.0,65.0,132.0,561.0,0.0
153,61.8,4.55,0.19923354230667628,0.14806629407410293,0.27294881089701023,0.1024,0.5554883519499598,316768.0,93856.0,204.0,130.0,205.0,24.0,571.0,0.0
154,43.8,2.35,0.1024,0.1024,0.1024,0.21995366692014168,0.3387124861943804,225152.0,48928.0,100.0,5.0,0.0,76.0,349.0,0.0
155,51.4,4.25,0.1024,0.1024,0.14412438152599996,0.1024,0.43571870745245805,263520.0,87040.0,2.0,0.0,73.0,5.0,448.0,0.0
156,41.8,4.3,0.19923354230667628,0.17098428893650555,0.137786353469435,0.20468273273584747,0.48537925041276075,214560.0,88896.0,204.0,131.0,102.0,111.0,499.0,0.0
157,45.2,4.6,0.15627651098408582,0.1024,0.21603230857279196,0.21603230857279196,0.46822673397445747,231712.0,95200.0,160.0,37.0,172.0,167.0,484.0,0.0
158,39.6,4.85,0.14806629407410293,0.1024,0.12148389468675426,0.28550417053830485,0.44763594881137564,202816.0,100064.0,151.0,0.0,87.0,186.0,460.0,0.0
159,76.0,36.55,0.43571870745245805,2.2394620467296975,0.8177935984348499,0.2656821986717712,0.5310601412442039,389856.0,749184.0,460.0,2419.0,1069.0,558.0,549.0,0.0
160,49.2,5.55,0.12148389468675426,0.1024,0.10332518859176422,0.2804141705486706,0.46403416449032375,252704.0,114464.0,124.0,0.0,68.0,169.0,478.0,0.0
