pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
9,44.6,8.3,0.19568158463697313,0.6187995036038481,0.21995366692014168,0.21798417016794858,0.41655749847890405,229216.0,169984.0,204.0,605.0,244.0,171.0,428.0,0.0
10,29.0,5.15,0.20103362629533755,0.12480657252785048,0.28550417053830485,0.11304951581874152,0.43965544551254854,149248.0,106336.0,207.0,108.0,229.0,100.0,453.0,0.0
11,43.0,8.3,0.14155491608144893,1.7098428893650555,0.41655749847890405,0.21995366692014168,0.4897646737053482,220576.0,170944.0,153.0,1756.0,581.0,285.0,506.0,0.0
12,30.2,8.15,0.1024,1.2707202670097608,0.41282758275690906,0.15211602095849217,0.503160113758275,155296.0,167328.0,18.0,1287.0,508.0,212.0,521.0,0.0
13,98.4,40.5,0.43571870745245805,0.26330324207274547,0.3511205164620939,0.2586090426959236,0.3876367615240837,504000.0,829760.0,448.0,295.0,344.0,288.0,398.0,0.0
14,36.8,4.35,0.14806629407410293,0.1024,0.13054754424534865,0.22194095816380596,0.43965544551254854,188704.0,89216.0,151.0,0.0,83.0,124.0,455.0,0.0
15,96.0,51.15,0.5310601412442039,0.2656821986717712,0.27294881089701023,0.31237405596334344,0.540699797143687,491744.0,1048544.0,545.0,297.0,275.0,298.0,560.0,0.0
16,38.2,6.05,0.1052007186615606,0.23636393234036387,0.27294881089701023,0.13291720693948222,0.4724571835118812,196096.0,123936.0,108.0,208.0,233.0,113.0,486.0,0.0
17,46.6,9.45,0.1024,2.450226353590413,0.6770370828712772,0.10711029283125797,0.29863706358303954,239488.0,194144.0,112.0,2567.0,918.0,316.0,308.0,0.0
18,43.6,3.4,0.21218086063659222,0.11614150691868232,0.18046529951454654,0.16945327103418178,0.4018370312688165,223712.0,70624.0,217.0,83.0,132.0,99.0,414.0,0.0
19,43.6,10.2,0.3068050166788469,2.4065434466442133,0.6649667907340404,0.13291720693948222,0.24947021805073416,224032.0,209408.0,328.0,2535.0,905.0,337.0,257.0,0.0
20,34.6,6.1,0.1024,0.2959630243862989,0.16055079360788177,0.21218086063659222,0.4897646737053482,177504.0,125728.0,57.0,243.0,142.0,132.0,505.0,0.0
21,93.2,51.15,0.3356796059026902,0.3607239323108456,0.1024,0.3607239323108456,0.4318172195108682,477472.0,1048544.0,345.0,332.0,79.0,228.0,445.0,0.0
22,49.4,7.4,0.1024,1.7884938728060091,0.7145785188965031,0.1024,0.3911390770466473,253024.0,152416.0,75.0,1885.0,873.0,318.0,405.0,0.0
23,38.6,4.9,0.18707627191715065,0.1024,0.20839807674098557,0.17566084058551082,0.31519636956627706,198432.0,100864.0,192.0,0.0,152.0,122.0,326.0,0.0
24,54.0,3.65,0.21218086063659222,0.11203725420310383,0.22801121386003648,0.23424749571260373,0.4018370312688165,277088.0,75136.0,218.0,87.0,193.0,193.0,415.0,0.0
25,49.4,3.1,0.1024,0.19392942359868295,0.1024,0.22194095816380596,0.3911390770466473,253920.0,64480.0,45.0,124.0,55.0,99.0,402.0,0.0
26,38.0,51.15,0.48537925041276075,0.16643223934073492,0.25629342015227985,0.27790330175572137,0.46403416449032375,194848.0,1048544.0,502.0,186.0,238.0,253.0,480.0,0.0
27,72.2,51.15,0.4897646737053482,0.2933129289209221,0.3542929060730811,0.2517241926574282,0.44362775217754097,369952.0,1048544.0,504.0,332.0,348.0,281.0,457.0,0.0
28,32.6,5.15,0.1024,1.3655259465352438,0.40546764686528436,0.15075395223997853,0.46822673397445747,167872.0,106048.0,110.0,1401.0,515.0,208.0,484.0,0.0
29,54.2,12.2,0.2102809627092118,3.9823892472630447,1.052007186615606,0.12822012816031303,0.4018370312688165,278496.0,249952.0,236.0,4215.0,1497.0,551.0,416.0,0.0
30,50.2,4.4,0.1024,0.11931806635041005,0.15911319872255733,0.13655259465352437,0.48103309483074475,257472.0,91104.0,72.0,63.0,103.0,53.0,497.0,0.0
31,45.4,8.85,0.1024,0.40546764686528436,0.16494198114485398,0.10425873630394183,0.3574939583664581,232768.0,182080.0,0.0,348.0,137.0,23.0,369.0,0.0
32,84.0,36.1,0.37731685567439016,0.2609455869930851,0.23215000996264873,0.28808371352153866,0.5122933361229038,430144.0,739456.0,390.0,265.0,228.0,250.0,526.0,0.0
33,36.4,5.25,0.13655259465352437,0.1024,0.17724794415708725,0.14674048719226498,0.5358582934338506,186624.0,108192.0,140.0,37.0,119.0,73.0,553.0,0.0
34,56.4,5.8,0.1024,0.15627651098408582,0.12368903653634912,0.29863706358303954,0.43571870745245805,289184.0,119072.0,67.0,95.0,105.0,199.0,450.0,0.0
35,131.6,51.15,1.3778635346943497,3.672716927472403,1.2480657252785046,0.3807259303848422,0.5605072141187294,674432.0,1048544.0,1438.0,4106.0,1717.0,923.0,577.0,0.0
36,36.2,4.65,0.1024,0.17098428893650555,0.2102809627092118,0.1634650669350853,0.526304952399003,186176.0,95712.0,75.0,126.0,167.0,109.0,544.0,0.0
37,36.8,5.4,0.1854011640859773,1.2707202670097608,0.28294772515375516,0.29863706358303954,0.37059000896020594,188800.0,111456.0,196.0,1294.0,407.0,290.0,383.0,0.0
38,33.0,6.65,0.10905452905988393,1.5211602095849217,0.4986547457698438,0.1921929516622048,0.4598791358760376,169248.0,136928.0,119.0,1574.0,637.0,302.0,473.0,0.0
39,29.0,11.95,0.13291720693948222,1.5349039602895471,0.42032111415670215,0.18374105541112293,0.42411873427091507,148480.0,245536.0,143.0,1575.0,557.0,250.0,438.0,0.0
40,87.2,27.75,0.24947021805073416,0.1024,0.24723642585667988,0.19392942359868295,0.46822673397445747,446976.0,568736.0,257.0,45.0,198.0,162.0,484.0,0.0
41,96.8,51.15,0.5810402347823543,0.14155491608144893,0.3448607009862543,0.24947021805073416,0.4897646737053482,496192.0,1048544.0,597.0,188.0,322.0,275.0,505.0,0.0
42,42.0,5.65,0.1024,0.6357241453763843,0.23636393234036387,0.22394620467296977,0.48537925041276075,215808.0,116096.0,45.0,605.0,265.0,188.0,499.0,0.0
43,31.2,5.55,0.1024,0.1024,0.20839807674098557,0.10615121187202028,0.565571421932247,160672.0,114528.0,65.0,28.0,142.0,49.0,583.0,0.0
44,24.4,5.05,0.1024,0.9443733146669299,0.3387124861943804,0.11103405652348632,0.516921929386749,125152.0,104256.0,14.0,934.0,384.0,128.0,534.0,0.0
45,47.8,5.2,0.1024,1.8046529951454655,0.476725855350575,0.1494040796805694,0.46822673397445747,245696.0,107424.0,62.0,1857.0,641.0,247.0,482.0,0.0
46,103.0,35.6,0.6472636331527855,0.32091772635322535,0.26330324207274547,0.30957701376212127,0.526304952399003,527552.0,730016.0,669.0,367.0,271.0,289.0,545.0,0.0
47,39.0,5.9,0.12368903653634912,1.1824967523220051,0.3876367615240837,0.14412438152599996,0.41282758275690906,200480.0,120832.0,132.0,1206.0,469.0,189.0,427.0,0.0
48,37.6,4.75,0.1024,1.8046529951454655,0.4279506660531507,0.2384994910679599,0.41282758275690906,192640.0,97696.0,79.0,1855.0,608.0,309.0,425.0,0.0
49,25.4,3.45,0.12148389468675426,6.132586838954457,1.5075395223997854,0.1341181198643804,0.4279506660531507,130240.0,71328.0,155.0,6484.0,2235.0,818.0,440.0,0.0
50,27.8,8.7,0.27050478800753586,1.9392942359868297,0.6187995036038481,0.11103405652348632,0.3911390770466473,142496.0,178208.0,287.0,2041.0,796.0,288.0,403.0,0.0
51,47.4,8.4,0.1788493872806009,3.417727686955048,0.9878134987890681,0.1024,0.3511205164620939,242880.0,172832.0,201.0,3617.0,1339.0,400.0,362.0,0.0
52,79.8,28.3,0.3356796059026902,0.21409792422694074,0.25629342015227985,0.17724794415708725,0.3807259303848422,409248.0,579872.0,347.0,214.0,223.0,150.0,394.0,0.0
53,40.4,3.2,0.1024,0.14674048719226498,0.1024,0.21995366692014168,0.42411873427091507,207328.0,65952.0,0.0,67.0,34.0,90.0,439.0,0.0
54,26.8,4.25,0.12593420550714696,0.1024,0.20839807674098557,0.1024,0.5077061879485087,138176.0,87584.0,129.0,62.0,143.0,42.0,523.0,0.0
55,29.2,2.95,0.10807803912996895,0.1024,0.18374105541112293,0.16200137722745894,0.4516803596815303,150432.0,60704.0,110.0,0.0,124.0,92.0,465.0,0.0
56,30.4,9.1,0.18046529951454654,0.8326379602565498,0.2804141705486706,0.16793596208624098,0.4091310652364684,156032.0,186432.0,189.0,834.0,321.0,153.0,421.0,0.0
57,110.6,50.6,0.46822673397445747,0.2300713054016148,0.22394620467296977,0.3238172324012421,0.4897646737053482,567232.0,1037024.0,484.0,244.0,223.0,282.0,505.0,0.0
58,39.2,4.8,0.10332518859176422,1.8209581158798571,0.5122933361229038,0.20839807674098557,0.48537925041276075,201568.0,98592.0,114.0,1885.0,689.0,325.0,502.0,0.0
59,104.6,46.25,0.4091310652364684,0.3180441828991698,0.36727169274724036,0.1634650669350853,0.5310601412442039,536352.0,948192.0,420.0,349.0,349.0,199.0,546.0,0.0
60,51.4,4.65,0.1024,0.1024,0.1024,0.2028499741235547,0.4516803596815303,263328.0,95808.0,65.0,33.0,55.0,89.0,465.0,0.0
61,37.4,3.6,0.1024,0.1024,0.15911319872255733,0.1494040796805694,0.40546764686528436,192224.0,74272.0,64.0,36.0,102.0,66.0,418.0,0.0
62,86.8,50.8,0.5310601412442039,0.2450226353590413,0.28294772515375516,0.23215000996264873,0.41282758275690906,444960.0,1041312.0,547.0,277.0,266.0,221.0,425.0,0.0
63,76.8,37.45,0.540699797143687,0.3574939583664581,0.46822673397445747,0.22194095816380596,0.5554883519499598,393472.0,766976.0,558.0,425.0,469.0,316.0,572.0,0.0
64,41.6,5.3,0.24282866745975348,1.1103405652348632,0.31237405596334344,0.2656821986717712,0.46403416449032375,213024.0,108736.0,255.0,1138.0,409.0,272.0,479.0,0.0
65,37.8,7.45,0.1024,1.4806629407410294,0.3607239323108456,0.1740879481674622,0.5077061879485087,194048.0,152864.0,38.0,1491.0,485.0,206.0,524.0,0.0
66,40.0,5.45,0.18707627191715065,2.517241926574282,0.7275493493173031,0.32091772635322535,0.516921929386749,205408.0,112160.0,204.0,2643.0,1020.0,564.0,531.0,0.0
67,34.2,9.85,0.2450226353590413,2.986370635830395,0.8631399270691389,0.16055079360788177,0.44362775217754097,175968.0,202368.0,266.0,3154.0,1184.0,476.0,457.0,0.0
68,44.2,5.35,0.15487718863980784,1.2937860276781759,0.46822673397445747,0.28550417053830485,0.5122933361229038,226464.0,110016.0,164.0,1343.0,596.0,380.0,530.0,0.0
69,100.0,48.9,0.5915871154311907,0.19047202834506569,0.3876367615240837,0.2539985320257652,0.503160113758275,512672.0,1001568.0,611.0,248.0,373.0,303.0,521.0,0.0
70,38.2,5.5,0.17566084058551082,1.4806629407410294,0.3542929060730811,0.19392942359868295,0.5122933361229038,196256.0,113344.0,187.0,1516.0,483.0,223.0,529.0,0.0
71,48.8,7.55,0.1024,1.4412438152599998,0.5810402347823543,0.1024,0.3387124861943804,250752.0,154912.0,32.0,1495.0,689.0,231.0,349.0,0.0
72,39.8,4.9,0.1024,2.729488108970102,0.8104709569957028,0.1024,0.5455850440566417,204512.0,100832.0,0.0,2869.0,1077.0,308.0,564.0,0.0
73,30.2,5.2,0.1024,3.9823892472630447,1.0905452905988393,0.20468273273584747,0.4091310652364684,155520.0,106816.0,63.0,4204.0,1549.0,649.0,421.0,0.0
74,74.0,30.55,0.46403416449032375,0.19923354230667628,0.31519636956627706,0.17098428893650555,0.43965544551254854,379360.0,625824.0,476.0,226.0,282.0,177.0,452.0,0.0
75,40.6,7.3,0.16643223934073492,1.2480657252785046,0.38416580623817104,0.18707627191715065,0.4091310652364684,208800.0,150400.0,176.0,1277.0,484.0,233.0,420.0,0.0
76,42.6,4.6,0.11103405652348632,0.12593420550714696,0.1854011640859773,0.18876651442269293,0.3574939583664581,218816.0,94656.0,113.0,80.0,141.0,121.0,370.0,0.0
77,36.8,6.65,0.1024,0.5554883519499598,0.16793596208624098,0.23215000996264873,0.44362775217754097,189088.0,136608.0,29.0,511.0,186.0,157.0,459.0,0.0
78,84.2,26.6,0.23424749571260373,0.13291720693948222,0.29863706358303954,0.19923354230667628,0.5310601412442039,431616.0,545152.0,240.0,123.0,262.0,197.0,549.0,0.0
79,167.8,51.15,0.5310601412442039,0.4986547457698438,0.18876651442269293,0.19392942359868295,0.46822673397445747,859296.0,1048544.0,549.0,522.0,192.0,129.0,482.0,0.0
80,30.4,7.7,0.1402874130141752,3.7731685567439013,0.9878134987890681,0.1341181198643804,0.46403416449032375,155872.0,157728.0,163.0,3997.0,1405.0,519.0,477.0,0.0
81,34.4,8.3,0.10905452905988393,0.43571870745245805,0.23424749571260373,0.20839807674098557,0.3448607009862543,176160.0,170336.0,113.0,407.0,233.0,168.0,356.0,0.0
82,46.0,6.5,0.1024,0.1024,0.1534903960289547,0.12039611043028081,0.3807259303848422,236256.0,133120.0,103.0,26.0,89.0,33.0,391.0,0.0
83,42.0,3.95,0.1024,0.1024,0.14412438152599996,0.1534903960289547,0.3807259303848422,216000.0,81216.0,28.0,0.0,84.0,61.0,394.0,0.0
84,50.6,5.35,0.14155491608144893,0.1024,0.14283387109577214,0.1024,0.36727169274724036,259200.0,110400.0,145.0,0.0,69.0,0.0,378.0,0.0
85,40.0,5.3,0.16200137722745894,1.0332518859176423,0.41282758275690906,0.1024,0.3356796059026902,204992.0,109280.0,171.0,1062.0,442.0,33.0,347.0,0.0
86,37.4,5.4,0.1024,0.48537925041276075,0.2450226353590413,0.1740879481674622,0.5122933361229038,192384.0,111360.0,85.0,457.0,245.0,141.0,529.0,0.0
87,39.6,5.85,0.11304951581874152,5.758375169949175,1.2707202670097608,0.1534903960289547,0.48103309483074475,203392.0,120224.0,145.0,6076.0,1949.0,703.0,498.0,0.0
88,28.6,8.35,0.1024,1.5627651098408581,0.6023254401225595,0.1024,0.46403416449032375,146912.0,171104.0,73.0,1631.0,727.0,244.0,480.0,0.0
89,35.8,5.0,0.11304951581874152,1.1824967523220051,0.3267429356164207,0.17098428893650555,0.3511205164620939,183488.0,102656.0,121.0,1198.0,415.0,184.0,361.0,0.0
90,31.0,8.6,0.15211602095849217,2.729488108970102,0.7474483829094829,0.1024,0.516921929386749,158784.0,176928.0,169.0,2865.0,1017.0,315.0,534.0,0.0
91,32.6,6.7,0.24282866745975348,1.6643223934073492,0.570681385090446,0.1740879481674622,0.46403416449032375,167648.0,137440.0,257.0,1745.0,727.0,327.0,477.0,0.0
92,39.6,7.4,0.16793596208624098,0.44763594881137564,0.1402874130141752,0.23636393234036387,0.5810402347823543,203040.0,151904.0,173.0,411.0,145.0,145.0,601.0,0.0
93,25.6,5.75,0.11003984162010291,0.7145785188965031,0.3068050166788469,0.15487718863980784,0.3982389247263045,131232.0,118304.0,115.0,705.0,332.0,156.0,409.0,0.0
94,36.0,6.05,0.1402874130141752,2.6330324207274542,0.7960217909645065,0.1024,0.32091772635322535,184608.0,124672.0,156.0,2776.0,1060.0,374.0,330.0,0.0
95,43.2,3.65,0.1024,0.1024,0.11510155917025851,0.24947021805073416,0.4897646737053482,222080.0,75168.0,76.0,12.0,76.0,145.0,503.0,0.0
96,88.6,42.8,0.5077061879485087,0.27294881089701023,0.3013352628438305,0.3238172324012421,0.48537925041276075,453920.0,877280.0,521.0,305.0,309.0,328.0,499.0,0.0
97,29.0,7.1,0.20653205040438585,0.12039611043028081,0.1921929516622048,0.2300713054016148,0.3982389247263045,149408.0,146080.0,211.0,89.0,157.0,168.0,412.0,0.0
98,146.4,48.75,0.36727169274724036,0.3982389247263045,0.137786353469435,0.28294772515375516,0.565571421932247,750240.0,999264.0,378.0,388.0,146.0,191.0,583.0,0.0
99,41.8,4.8,0.1024,2.1028096270921175,0.683154143274342,0.1024,0.34177276869550477,214784.0,98432.0,89.0,2196.0,869.0,273.0,352.0,0.0
100,37.0,4.5,0.1024,0.9878134987890681,0.455761311985254,0.1024,0.3574939583664581,190016.0,92608.0,92.0,1013.0,502.0,149.0,369.0,0.0
101,40.8,5.7,0.1024,1.5911319872255731,0.5455850440566417,0.1024,0.4598791358760376,209248.0,116864.0,20.0,1638.0,660.0,171.0,476.0,0.0
102,30.8,3.95,0.18046529951454654,0.1024,0.14283387109577214,0.19923354230667628,0.42411873427091507,158240.0,81248.0,185.0,52.0,97.0,109.0,436.0,0.0
103,34.8,9.4,0.1317270471615462,3.672716927472403,0.8788074028291496,0.2656821986717712,0.4986547457698438,178976.0,193440.0,153.0,3879.0,1310.0,593.0,512.0,0.0
104,41.2,44.5,0.1024,0.21409792422694074,0.19923354230667628,0.19923354230667628,0.41655749847890405,211136.0,911648.0,84.0,169.0,169.0,140.0,431.0,0.0
105,45.0,5.9,0.10807803912996895,0.1317270471615462,0.24065434466442132,0.22194095816380596,0.4897646737053482,230656.0,121504.0,110.0,95.0,206.0,186.0,503.0,0.0
106,43.0,3.35,0.13054754424534865,0.1341181198643804,0.11614150691868232,0.2656821986717712,0.4318172195108682,220704.0,68928.0,134.0,79.0,87.0,161.0,447.0,0.0
107,102.4,34.3,0.37059000896020594,0.27790330175572137,0.1534903960289547,0.22394620467296977,0.5605072141187294,525088.0,702944.0,381.0,267.0,135.0,140.0,576.0,0.0
108,42.2,4.75,0.11103405652348632,1.6643223934073492,0.5122933361229038,0.1024,0.3607239323108456,216640.0,98048.0,121.0,1721.0,649.0,215.0,371.0,0.0
109,33.2,6.9,0.19392942359868295,0.1820958115879857,0.12258150712276275,0.3068050166788469,0.46403416449032375,170688.0,141440.0,199.0,139.0,108.0,207.0,479.0,0.0
110,41.4,4.65,0.16055079360788177,0.14155491608144893,0.1024,0.18046529951454654,0.4897646737053482,212704.0,95968.0,165.0,88.0,53.0,64.0,507.0,0.0
111,39.6,7.95,0.24723642585667988,0.22394620467296977,0.16055079360788177,0.20468273273584747,0.43571870745245805,202848.0,162848.0,254.0,195.0,131.0,124.0,448.0,0.0
112,113.2,27.7,0.1270720267009761,0.22394620467296977,0.11304951581874152,0.20653205040438585,0.3238172324012421,579936.0,567616.0,131.0,171.0,83.0,99.0,334.0,0.0
113,39.6,4.05,0.1024,0.14155491608144893,0.1788493872806009,0.21409792422694074,0.46822673397445747,203552.0,83360.0,88.0,92.0,143.0,145.0,484.0,0.0
114,41.4,3.8,0.17566084058551082,0.5122933361229038,0.3238172324012421,0.1024,0.526304952399003,212736.0,78752.0,182.0,509.0,313.0,106.0,541.0,0.0
115,137.8,51.15,0.6300317799926142,0.24065434466442132,0.3574939583664581,0.2300713054016148,0.503160113758275,705984.0,1048544.0,648.0,298.0,342.0,262.0,521.0,0.0
116,50.6,6.7,0.1024,0.11824967523220054,0.17098428893650555,0.20103362629533755,0.36727169274724036,259552.0,137984.0,65.0,63.0,128.0,125.0,380.0,0.0
117,106.4,35.25,0.455761311985254,0.14542655177583327,0.14674048719226498,0.2959630243862989,0.565571421932247,545504.0,722720.0,471.0,141.0,127.0,211.0,581.0,0.0
118,100.2,41.65,0.41655749847890405,0.2028499741235547,0.2609455869930851,0.15211602095849217,0.5758375169949175,513664.0,853408.0,430.0,215.0,221.0,126.0,595.0,0.0
119,103.6,41.3,0.6187995036038481,0.2656821986717712,0.37059000896020594,0.22194095816380596,0.42411873427091507,530688.0,846016.0,637.0,324.0,355.0,259.0,437.0,0.0
120,35.2,4.45,0.1820958115879857,1.992335423066763,0.5358582934338506,0.22394620467296977,0.46822673397445747,180768.0,91616.0,196.0,2071.0,737.0,355.0,481.0,0.0
121,46.6,5.8,0.1024,0.1024,0.13903125935157085,0.3607239323108456,0.5505144293945164,239232.0,119072.0,84.0,33.0,125.0,271.0,570.0,0.0
122,36.0,2.9,0.18707627191715065,0.11407092326346777,0.2300713054016148,0.15627651098408582,0.5505144293945164,184992.0,59776.0,192.0,86.0,179.0,113.0,567.0,0.0
123,41.2,5.5,0.15211602095849217,0.503160113758275,0.19923354230667628,0.268082649250345,0.2609455869930851,211712.0,112896.0,158.0,479.0,220.0,212.0,268.0,0.0
124,46.0,4.6,0.1024,0.1024,0.10905452905988393,0.1740879481674622,0.2933129289209221,236000.0,94848.0,55.0,4.0,53.0,63.0,302.0,0.0
125,95.4,23.45,0.1921929516622048,0.17566084058551082,0.11003984162010291,0.20653205040438585,0.3238172324012421,488768.0,480256.0,197.0,129.0,74.0,97.0,333.0,0.0
126,27.4,13.5,0.19744957652881365,0.1740879481674622,0.22194095816380596,0.22801121386003648,0.3511205164620939,140576.0,277312.0,202.0,147.0,194.0,183.0,363.0,0.0
127,98.8,49.35,0.6023254401225595,0.20468273273584747,0.3982389247263045,0.2450226353590413,0.43965544551254854,506784.0,1010912.0,623.0,264.0,382.0,300.0,452.0,0.0
128,41.8,5.45,0.11614150691868232,1.7884938728060091,0.586289959358298,0.1740879481674622,0.3982389247263045,214400.0,112128.0,127.0,1864.0,758.0,334.0,412.0,0.0
129,38.4,7.05,0.10807803912996895,2.4723642585667984,0.6077674774832115,0.15487718863980784,0.5605072141187294,197088.0,144608.0,123.0,2582.0,862.0,328.0,580.0,0.0
130,33.4,3.7,0.1341181198643804,0.1024,0.18707627191715065,0.15911319872255733,0.43965544551254854,171904.0,75872.0,137.0,0.0,127.0,92.0,452.0,0.0
131,78.4,13.0,0.19568158463697313,0.1024,0.137786353469435,0.18374105541112293,0.46403416449032375,401792.0,267104.0,201.0,45.0,87.0,89.0,480.0,0.0
132,39.0,2.75,0.1024,0.1024,0.2539985320257652,0.1024,0.570681385090446,200448.0,56384.0,46.0,0.0,177.0,34.0,588.0,0.0
133,33.2,8.1,0.12258150712276275,0.653111689102559,0.37731685567439016,0.1024,0.34177276869550477,170048.0,166528.0,128.0,659.0,384.0,127.0,353.0,0.0
134,41.0,5.95,0.1024,0.1024,0.1024,0.22801121386003648,0.3876367615240837,210304.0,122528.0,16.0,23.0,59.0,113.0,401.0,0.0
135,34.8,6.7,0.1052007186615606,2.1798417016794853,0.5810402347823543,0.1494040796805694,0.46403416449032375,178240.0,137632.0,118.0,2264.0,795.0,306.0,480.0,0.0
136,84.6,46.3,0.5310601412442039,0.3180441828991698,0.3238172324012421,0.3267429356164207,0.5077061879485087,434016.0,948384.0,547.0,359.0,337.0,342.0,525.0,0.0
137,35.6,4.45,0.12822012816031303,1.634650669350853,0.5810402347823543,0.13655259465352437,0.41282758275690906,183264.0,91680.0,139.0,1707.0,725.0,292.0,425.0,0.0
138,38.0,5.65,0.10615121187202028,0.8867474671207071,0.28550417053830485,0.18374105541112293,0.42411873427091507,195232.0,116320.0,112.0,885.0,337.0,173.0,437.0,0.0
139,56.6,8.65,0.1740879481674622,1.9047202834506567,0.503160113758275,0.2384994910679599,0.43965544551254854,290400.0,178016.0,188.0,1974.0,698.0,353.0,453.0,0.0
140,34.6,6.4,0.12368903653634912,0.268082649250345,0.137786353469435,0.26330324207274547,0.4279506660531507,177920.0,131264.0,127.0,221.0,125.0,170.0,443.0,0.0
141,30.4,6.05,0.1024,1.2148389468675425,0.476725855350575,0.20839807674098557,0.3542929060730811,156640.0,124704.0,105.0,1253.0,581.0,307.0,364.0,0.0
142,31.4,5.3,0.1024,0.9967384380456145,0.3511205164620939,0.22596956867426202,0.46822673397445747,161408.0,109408.0,92.0,1007.0,426.0,252.0,482.0,0.0
143,77.2,19.35,0.2959630243862989,0.13655259465352437,0.1341181198643804,0.21409792422694074,0.43965544551254854,396064.0,397088.0,305.0,108.0,95.0,118.0,452.0,0.0
144,25.8,7.15,0.15075395223997853,2.933129289209221,0.840160881564159,0.16945327103418178,0.3387124861943804,132224.0,146592.0,169.0,3107.0,1156.0,471.0,350.0,0.0
145,109.0,28.75,0.20103362629533755,0.29863706358303954,0.21603230857279196,0.1024,0.586289959358298,558112.0,589664.0,208.0,277.0,173.0,35.0,604.0,0.0
146,41.2,6.5,0.1024,1.2258150712276275,0.3982389247263045,0.1024,0.36398308921465733,210944.0,133760.0,79.0,1244.0,471.0,124.0,375.0,0.0
147,41.8,7.85,0.1024,0.6955545671736807,0.455761311985254,0.1024,0.38416580623817104,214944.0,161184.0,94.0,711.0,468.0,161.0,395.0,0.0
148,28.4,5.5,0.1024,0.9275369225651877,0.29863706358303954,0.1725291396542299,0.43965544551254854,146016.0,113184.0,0.0,907.0,352.0,169.0,454.0,0.0
149,37.8,5.0,0.1740879481674622,3.180441828991698,0.7018389338777684,0.20839807674098557,0.4986547457698438,193632.0,103264.0,194.0,3337.0,1052.0,433.0,514.0,0.0
150,47.4,4.85,0.18707627191715065,0.10807803912996895,0.14542655177583327,0.23636393234036387,0.3876367615240837,243168.0,99744.0,191.0,65.0,108.0,147.0,400.0,0.0
151,66.4,14.75,0.13054754424534865,0.1024,0.28294772515375516,0.19392942359868295,0.4897646737053482,340384.0,303040.0,133.0,57.0,239.0,182.0,503.0,0.0
152,37.6,6.05,0.1024,0.7081800801168278,0.3180441828991698,0.14283387109577214,0.3982389247263045,192672.0,124576.0,94.0,700.0,340.0,149.0,411.0,0.0
153,45.0,6.55,0.1024,2.0839807674098556,0.6243903848667742,0.14542655177583327,0.4091310652364684,231296.0,134464.0,111.0,2176.0,825.0,325.0,423.0,0.0
154,101.2,46.25,0.526304952399003,0.27294881089701023,0.3542929060730811,0.18046529951454654,0.5077061879485087,518560.0,947744.0,542.0,318.0,332.0,209.0,524.0,0.0
155,49.4,6.2,0.20839807674098557,1.3778635346943497,0.570681385090446,0.12148389468675426,0.6357241453763843,253056.0,127008.0,220.0,1447.0,676.0,269.0,658.0,0.0
156,41.0,5.85,0.1024,1.151015591702585,0.3267429356164207,0.22801121386003648,0.5077061879485087,210816.0,120064.0,87.0,1162.0,423.0,243.0,523.0,0.0
157,78.2,31.3,0.4986547457698438,0.2384994910679599,0.3180441828991698,0.22801121386003648,0.516921929386749,400384.0,641024.0,513.0,271.0,300.0,236.0,532.0,0.0
