pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
27,63.8,6.05,0.2384994910679599,0.7748296060314792,0.41655749847890405,0.11407092326346777,0.6187995036038481,326976.0,124384.0,248.0,806.0,443.0,175.0,638.0,0.0
28,68.8,16.65,0.27541491564288445,0.12822012816031303,0.22194095816380596,0.19568158463697313,0.4986547457698438,352416.0,341920.0,284.0,111.0,180.0,148.0,516.0,0.0
29,40.2,4.65,0.1024,9.87813498789068,2.3424749571260373,0.1024,0.516921929386749,206784.0,96160.0,146.0,10547.0,3530.0,1184.0,532.0,0.0
30,47.6,4.5,0.1024,0.20653205040438585,0.1024,0.32091772635322535,0.44362775217754097,244256.0,92864.0,95.0,132.0,0.0,159.0,457.0,0.0
31,91.4,9.6,0.31237405596334344,27.790330175572134,5.810402347823543,0.18707627191715065,0.41282758275690906,468192.0,197600.0,464.0,29728.0,9344.0,3305.0,425.0,0.0
32,87.6,42.9,0.41655749847890405,0.18374105541112293,0.2300713054016148,0.16945327103418178,0.4598791358760376,449152.0,878912.0,429.0,189.0,190.0,126.0,475.0,0.0
33,31.6,24.35,0.1788493872806009,0.12258150712276275,0.17566084058551082,0.1921929516622048,0.3448607009862543,162656.0,498752.0,184.0,84.0,132.0,119.0,357.0,0.0
34,93.4,32.4,0.38416580623817104,0.2517241926574282,0.24282866745975348,0.1494040796805694,0.4516803596815303,478624.0,663552.0,395.0,256.0,208.0,114.0,466.0,0.0
35,40.0,28.55,0.21603230857279196,0.24282866745975348,0.30957701376212127,0.24723642585667988,0.4598791358760376,204928.0,585376.0,223.0,235.0,296.0,253.0,476.0,0.0
36,51.6,5.2,0.157688476268492,7.542016125657375,2.1409792422694074,0.1024,0.5455850440566417,264416.0,107264.0,199.0,8054.0,2993.0,879.0,565.0,0.0
37,91.6,42.7,0.7018389338777684,0.42032111415670215,0.4598791358760376,0.27050478800753586,0.46403416449032375,469952.0,875136.0,724.0,510.0,479.0,361.0,477.0,0.0
38,42.0,4.25,0.13903125935157085,0.44763594881137564,0.21409792422694074,0.2028499741235547,0.570681385090446,215136.0,87072.0,144.0,421.0,213.0,152.0,586.0,0.0
39,79.8,44.45,0.5455850440566417,0.3013352628438305,0.30957701376212127,0.3013352628438305,0.455761311985254,409120.0,911104.0,561.0,341.0,316.0,309.0,469.0,0.0
40,61.0,15.65,0.20653205040438585,0.22194095816380596,0.22394620467296977,0.13655259465352437,0.43965544551254854,313088.0,321344.0,212.0,199.0,182.0,89.0,453.0,0.0
41,51.4,3.75,0.15487718863980784,0.16643223934073492,0.18374105541112293,0.1024,0.5215923421982858,264128.0,77760.0,159.0,127.0,126.0,27.0,540.0,0.0
42,31.4,14.8,0.1024,0.11304951581874152,0.1788493872806009,0.1024,0.5605072141187294,160832.0,303616.0,21.0,54.0,110.0,0.0,579.0,0.0
43,39.4,3.3,0.14155491608144893,0.11931806635041005,0.1854011640859773,0.1534903960289547,0.4279506660531507,202016.0,67936.0,145.0,78.0,134.0,85.0,443.0,0.0
44,47.4,4.5,0.1024,0.1024,0.14283387109577214,0.20653205040438585,0.46822673397445747,242720.0,92896.0,43.0,0.0,94.0,116.0,483.0,0.0
45,38.0,3.9,0.1317270471615462,6.300317799926141,1.5627651098408581,0.1024,0.4724571835118812,194848.0,80512.0,166.0,6684.0,2280.0,698.0,486.0,0.0
46,30.6,4.8,0.27294881089701023,3.672716927472403,1.0057440145285508,0.2586090426959236,0.526304952399003,157568.0,98688.0,299.0,3897.0,1437.0,659.0,545.0,0.0
47,35.6,3.45,0.15627651098408582,5.605072141187295,1.052007186615606,0.32091772635322535,0.4318172195108682,183264.0,71328.0,189.0,5889.0,1738.0,750.0,447.0,0.0
48,31.2,7.2,0.15211602095849217,3.9823892472630447,1.024,0.268082649250345,0.455761311985254,159968.0,147520.0,175.0,4209.0,1493.0,676.0,471.0,0.0
49,72.6,23.8,0.2028499741235547,0.13903125935157085,0.1820958115879857,0.14542655177583327,0.37393830630895386,372608.0,487968.0,209.0,106.0,130.0,74.0,386.0,0.0
50,93.2,47.35,0.503160113758275,0.1024,0.28294772515375516,0.18374105541112293,0.570681385090446,477600.0,969952.0,516.0,77.0,232.0,171.0,586.0,0.0
51,45.0,4.6,0.23215000996264873,11.203725420310382,2.7541491564288445,0.1024,0.565571421932247,231136.0,94912.0,296.0,12006.0,4103.0,1310.0,582.0,0.0
52,102.0,49.35,0.6893264715924462,0.28550417053830485,0.3356796059026902,0.1820958115879857,0.3911390770466473,522848.0,1011104.0,711.0,348.0,314.0,200.0,405.0,0.0
53,33.6,4.45,0.1024,3.2091772635322533,0.8631399270691389,0.1024,0.455761311985254,172512.0,91936.0,69.0,3365.0,1191.0,381.0,470.0,0.0
54,56.8,22.4,0.3180441828991698,0.17566084058551082,0.22394620467296977,0.20839807674098557,0.3180441828991698,291744.0,459392.0,327.0,167.0,192.0,164.0,328.0,0.0
55,59.0,5.9,0.1854011640859773,0.14806629407410293,0.12258150712276275,0.28550417053830485,0.46822673397445747,302688.0,121472.0,191.0,103.0,100.0,185.0,484.0,0.0
56,41.4,4.45,0.137786353469435,1.171908506416459,0.43571870745245805,0.3013352628438305,0.38416580623817104,212736.0,92064.0,147.0,1206.0,554.0,381.0,397.0,0.0
57,49.8,3.55,0.11824967523220054,0.1024,0.1534903960289547,0.18374105541112293,0.5122933361229038,255200.0,72704.0,121.0,20.0,101.0,98.0,529.0,0.0
58,34.0,3.45,0.1024,1.8876651442269294,0.5915871154311907,0.1024,0.37731685567439016,174080.0,71392.0,0.0,1945.0,752.0,234.0,389.0,0.0
59,54.0,3.65,0.1534903960289547,0.1024,0.10332518859176422,0.21218086063659222,0.4516803596815303,277408.0,75296.0,157.0,0.0,53.0,98.0,467.0,0.0
60,41.4,51.15,0.5758375169949175,0.6187995036038481,0.3542929060730811,0.268082649250345,0.653111689102559,212160.0,1048544.0,597.0,681.0,392.0,299.0,673.0,0.0
61,52.0,5.45,0.15211602095849217,0.1024,0.1270720267009761,0.22801121386003648,0.4091310652364684,267232.0,112064.0,156.0,0.0,81.0,129.0,421.0,0.0
62,83.2,39.25,0.3542929060730811,0.11407092326346777,0.18374105541112293,0.27050478800753586,0.41655749847890405,426688.0,804352.0,364.0,101.0,156.0,205.0,428.0,0.0
63,77.6,37.55,0.596932131546734,0.28294772515375516,0.2586090426959236,0.27541491564288445,0.4897646737053482,398304.0,769120.0,617.0,320.0,254.0,251.0,505.0,0.0
64,37.4,5.15,0.1353298830914057,6.3572414537638435,1.5349039602895471,0.11003984162010291,0.4516803596815303,192288.0,106176.0,170.0,6743.0,2285.0,807.0,466.0,0.0
65,30.0,4.0,0.26330324207274547,11.203725420310382,2.729488108970102,0.19568158463697313,0.540699797143687,153920.0,82720.0,329.0,12016.0,4132.0,1571.0,557.0,0.0
66,51.0,4.0,0.16200137722745894,6.0232544012255955,1.4806629407410294,0.1024,0.4897646737053482,261504.0,82304.0,196.0,6408.0,2170.0,669.0,505.0,0.0
67,56.2,4.65,0.11824967523220054,0.29863706358303954,0.22394620467296977,0.14806629407410293,0.4318172195108682,288064.0,95456.0,122.0,266.0,195.0,102.0,445.0,0.0
68,72.6,40.5,0.43571870745245805,0.21798417016794858,0.37059000896020594,0.11510155917025851,0.526304952399003,371840.0,829632.0,449.0,251.0,327.0,150.0,545.0,0.0
69,48.8,3.95,0.1024,0.1024,0.1534903960289547,0.24065434466442132,0.6414679415366508,249952.0,81056.0,85.0,9.0,112.0,157.0,663.0,0.0
70,35.0,4.2,0.21798417016794858,13.054754424534863,2.959630243862989,0.1024,0.44763594881137564,179968.0,86016.0,291.0,13937.0,4558.0,1480.0,461.0,0.0
71,48.4,4.55,0.1024,0.586289959358298,0.34177276869550477,0.18046529951454654,0.3911390770466473,248640.0,93312.0,80.0,576.0,357.0,201.0,405.0,0.0
72,44.4,4.05,0.12937860276781757,2.609455869930851,0.6649667907340404,0.16793596208624098,0.540699797143687,228256.0,82976.0,145.0,2736.0,939.0,373.0,556.0,0.0
73,38.4,4.5,0.11203725420310383,1.5768847626849198,0.5310601412442039,0.1024,0.4986547457698438,196704.0,92160.0,122.0,1641.0,657.0,227.0,512.0,0.0
74,93.2,31.2,0.2450226353590413,0.11103405652348632,0.21995366692014168,0.29863706358303954,0.43571870745245805,477248.0,639168.0,251.0,89.0,198.0,255.0,448.0,0.0
75,35.8,44.75,0.41655749847890405,0.3296950726913412,0.27541491564288445,0.24723642585667988,0.5215923421982858,183520.0,916608.0,430.0,348.0,272.0,232.0,537.0,0.0
76,36.8,3.65,0.16793596208624098,0.1024,0.1921929516622048,0.16643223934073492,0.40546764686528436,188800.0,74752.0,172.0,39.0,138.0,102.0,419.0,0.0
77,53.6,3.65,0.1024,0.14155491608144893,0.28550417053830485,0.11719085064164587,0.4986547457698438,274432.0,74944.0,66.0,107.0,231.0,104.0,512.0,0.0
78,44.4,3.8,0.2028499741235547,0.1024,0.23215000996264873,0.1024,0.565571421932247,227936.0,78368.0,207.0,48.0,154.0,6.0,581.0,0.0
79,38.4,3.8,0.1854011640859773,2.68082649250345,0.8867474671207071,0.1024,0.5758375169949175,197472.0,78080.0,204.0,2852.0,1161.0,413.0,595.0,0.0
80,47.0,5.4,0.1402874130141752,2.4947021805073417,0.6187995036038481,0.20103362629533755,0.3946730361470061,241632.0,111552.0,156.0,2595.0,884.0,381.0,408.0,0.0
81,71.4,15.25,0.28294772515375516,0.12480657252785048,0.2586090426959236,0.24282866745975348,0.44763594881137564,365568.0,312512.0,291.0,115.0,228.0,218.0,460.0,0.0
82,46.8,5.1,0.1024,0.12368903653634912,0.11407092326346777,0.14283387109577214,0.41282758275690906,240064.0,104736.0,91.0,63.0,58.0,33.0,426.0,0.0
83,31.4,5.0,0.16945327103418178,10.148309567988335,2.384994910679599,0.1024,0.5758375169949175,161184.0,103200.0,225.0,10852.0,3597.0,1112.0,593.0,0.0
84,44.6,4.45,0.1024,4.318172195108683,1.2148389468675425,0.1024,0.455761311985254,228416.0,91680.0,103.0,4571.0,1673.0,492.0,471.0,0.0
85,33.2,3.75,0.2102809627092118,12.03961104302808,2.906865627912965,0.1024,0.5455850440566417,170688.0,77056.0,277.0,12871.0,4393.0,1557.0,565.0,0.0
86,89.6,34.5,0.37059000896020594,0.2906865627912965,0.27050478800753586,0.22596956867426202,0.455761311985254,459264.0,707232.0,383.0,300.0,257.0,208.0,468.0,0.0
87,35.0,4.0,0.29863706358303954,4.476359488113756,1.0807803912996896,0.2539985320257652,0.2906865627912965,179520.0,82720.0,329.0,4749.0,1610.0,695.0,301.0,0.0
88,85.0,51.15,0.5915871154311907,0.37393830630895386,0.2906865627912965,0.3180441828991698,0.41655749847890405,435328.0,1048544.0,611.0,419.0,307.0,313.0,428.0,0.0
89,73.2,11.45,0.24947021805073416,0.14412438152599996,0.20468273273584747,0.22394620467296977,0.49418971949403295,375200.0,235488.0,257.0,121.0,171.0,168.0,510.0,0.0
90,86.0,23.75,0.41282758275690906,0.1024,0.19392942359868295,0.1494040796805694,0.37731685567439016,440864.0,487040.0,425.0,37.0,132.0,86.0,390.0,0.0
91,48.6,7.15,0.2028499741235547,4.16557498478904,1.1203725420310382,0.20839807674098557,0.455761311985254,248960.0,146944.0,228.0,4419.0,1609.0,673.0,472.0,0.0
92,39.0,4.65,0.14674048719226498,3.3871248619438044,0.9110006915275092,0.19568158463697313,0.540699797143687,200224.0,95520.0,167.0,3584.0,1296.0,541.0,558.0,0.0
93,28.0,4.7,0.1634650669350853,2.2394620467296975,0.683154143274342,0.17724794415708725,0.5077061879485087,144160.0,96832.0,179.0,2349.0,911.0,392.0,524.0,0.0
94,43.4,4.95,0.1921929516622048,13.7786353469435,2.779033017557214,0.19568158463697313,0.4598791358760376,222240.0,102048.0,267.0,14645.0,4507.0,1605.0,473.0,0.0
95,39.4,3.65,0.20468273273584747,7.748296060314792,1.725291396542299,0.1494040796805694,0.3267429356164207,201888.0,75648.0,250.0,8208.0,2661.0,957.0,338.0,0.0
96,45.2,6.25,0.1024,5.505144293945165,1.3778635346943497,0.11304951581874152,0.48103309483074475,232128.0,128352.0,84.0,5856.0,2026.0,723.0,498.0,0.0
97,42.4,3.2,0.14674048719226498,0.14283387109577214,0.19923354230667628,0.137786353469435,0.5505144293945164,217600.0,65920.0,151.0,105.0,147.0,76.0,567.0,0.0
98,47.8,4.65,0.21409792422694074,0.7818302262664546,0.2933129289209221,0.25629342015227985,0.5215923421982858,245248.0,95520.0,223.0,791.0,349.0,253.0,537.0,0.0
99,57.8,5.3,0.11203725420310383,3.479765328837181,0.8947592702491824,0.22194095816380596,0.43571870745245805,296896.0,109312.0,132.0,3666.0,1290.0,557.0,449.0,0.0
100,29.2,28.9,0.27790330175572137,0.21995366692014168,0.2300713054016148,0.20103362629533755,0.4091310652364684,149728.0,592800.0,287.0,207.0,201.0,159.0,421.0,0.0
101,40.6,3.5,0.14542655177583327,0.1024,0.11103405652348632,0.25629342015227985,0.48537925041276075,208672.0,71712.0,149.0,9.0,72.0,149.0,501.0,0.0
102,90.6,30.7,0.4598791358760376,0.2959630243862989,0.22801121386003648,0.2450226353590413,0.3946730361470061,464384.0,628928.0,472.0,311.0,218.0,204.0,407.0,0.0
103,41.0,2.8,0.19923354230667628,0.15627651098408582,0.1921929516622048,0.24723642585667988,0.49418971949403295,210080.0,58208.0,205.0,124.0,164.0,185.0,508.0,0.0
104,33.4,7.05,0.27050478800753586,9.967384380456144,2.609455869930851,0.1024,0.5455850440566417,171200.0,145248.0,328.0,10660.0,3777.0,1135.0,565.0,0.0
105,56.2,5.55,0.1024,2.7541491564288445,0.8554112480848141,0.1024,0.6132586838954456,288352.0,114336.0,81.0,2903.0,1108.0,261.0,630.0,0.0
106,62.4,5.75,0.19568158463697313,3.511205164620939,0.9443733146669299,0.1820958115879857,0.4986547457698438,319936.0,117792.0,219.0,3712.0,1341.0,546.0,513.0,0.0
107,67.6,4.45,0.1024,1.740879481674622,0.3807259303848422,0.22596956867426202,0.526304952399003,346912.0,91680.0,15.0,1767.0,551.0,271.0,541.0,0.0
108,71.8,11.75,0.2028499741235547,0.1854011640859773,0.18046529951454654,0.14674048719226498,0.4279506660531507,368160.0,241632.0,209.0,154.0,135.0,75.0,442.0,0.0
109,51.0,5.3,1.0057440145285508,2.3424749571260373,1.634650669350853,0.3982389247263045,1.4806629407410294,261984.0,109344.0,1052.0,2738.0,1958.0,1164.0,1529.0,0.0
110,80.6,35.2,0.3876367615240837,0.20839807674098557,0.25629342015227985,0.27294881089701023,0.503160113758275,413216.0,721344.0,399.0,215.0,243.0,249.0,519.0,0.0
111,90.0,24.75,0.36727169274724036,0.15627651098408582,0.15487718863980784,0.2933129289209221,0.4279506660531507,461024.0,506976.0,377.0,141.0,136.0,212.0,440.0,0.0
112,40.4,3.6,0.17566084058551082,0.42411873427091507,0.24065434466442132,0.1341181198643804,0.42032111415670215,207232.0,74624.0,182.0,406.0,224.0,97.0,433.0,0.0
113,40.6,4.15,0.1024,3.9823892472630447,1.0148309567988336,0.1024,0.5215923421982858,208288.0,85024.0,85.0,4211.0,1442.0,446.0,537.0,0.0
114,110.0,43.5,0.5215923421982858,0.2906865627912965,0.3607239323108456,0.17098428893650555,0.6414679415366508,563552.0,891680.0,537.0,336.0,340.0,203.0,659.0,0.0
115,77.6,39.85,0.540699797143687,0.21798417016794858,0.48103309483074475,0.3040578404559338,0.6187995036038481,397600.0,816448.0,556.0,284.0,482.0,407.0,640.0,0.0
116,37.8,9.45,0.3448607009862543,7.88894097419171,1.956815846369731,0.1024,0.6300317799926142,193696.0,193568.0,394.0,8440.0,2900.0,985.0,647.0,0.0
117,48.0,5.75,0.2450226353590413,8.55411248084814,2.2194095816380597,0.1024,0.41282758275690906,246304.0,117920.0,295.0,9133.0,3239.0,1063.0,424.0,0.0
118,52.4,50.6,1.317270471615462,0.6187995036038481,0.7275493493173031,0.5605072141187294,0.4724571835118812,269280.0,1037248.0,1361.0,847.0,840.0,813.0,488.0,0.0
119,44.4,5.45,0.12258150712276275,0.6709747955063958,0.38416580623817104,0.12258150712276275,0.4724571835118812,227520.0,112512.0,128.0,680.0,400.0,166.0,487.0,0.0
120,42.6,3.5,0.12039611043028081,4.318172195108683,1.0905452905988393,0.1024,0.44763594881137564,218784.0,72032.0,145.0,4564.0,1569.0,542.0,461.0,0.0
121,39.2,5.2,0.1024,7.818302262664546,1.7724794415708727,0.1052007186615606,0.5554883519499598,201440.0,107488.0,92.0,8316.0,2708.0,934.0,572.0,0.0
122,48.4,8.65,0.10332518859176422,3.8416580623817107,0.8554112480848141,0.1317270471615462,0.46822673397445747,247840.0,177760.0,125.0,4045.0,1282.0,444.0,483.0,0.0
123,46.8,5.85,0.13054754424534865,14.155491608144894,3.0957701376212126,0.1024,0.48103309483074475,239680.0,120128.0,206.0,15080.0,4861.0,1675.0,497.0,0.0
124,39.0,4.55,0.17566084058551082,5.96932131546734,1.6055079360788178,0.1024,0.3911390770466473,199904.0,93984.0,210.0,6389.0,2303.0,777.0,403.0,0.0
125,60.2,5.45,0.1024,6.414679415366509,1.6055079360788178,0.1024,0.540699797143687,308800.0,111968.0,128.0,6788.0,2340.0,714.0,557.0,0.0
126,59.8,4.45,0.1024,0.2586090426959236,0.3296950726913412,0.1024,0.3982389247263045,306816.0,92064.0,13.0,227.0,277.0,61.0,409.0,0.0
127,50.4,5.55,0.1024,5.406997971436869,1.2822012816031303,0.14806629407410293,0.4318172195108682,258240.0,114048.0,78.0,5727.0,1920.0,704.0,444.0,0.0
128,39.8,4.4,0.21995366692014168,4.598791358760376,1.1824967523220051,0.1024,0.49418971949403295,204768.0,90848.0,248.0,4865.0,1689.0,564.0,508.0,0.0
129,49.2,4.5,0.12039611043028081,4.682267339744575,1.2148389468675425,0.1024,0.586289959358298,252224.0,92896.0,146.0,4948.0,1737.0,569.0,605.0,0.0
130,68.4,36.35,0.4279506660531507,0.18707627191715065,0.2804141705486706,0.19392942359868295,0.4724571835118812,350496.0,745376.0,439.0,202.0,248.0,180.0,489.0,0.0
131,55.2,6.6,0.16793596208624098,5.077061879485088,1.0905452905988393,0.2539985320257652,0.3607239323108456,283552.0,135808.0,197.0,5336.0,1697.0,704.0,373.0,0.0
132,41.6,5.4,0.21603230857279196,0.157688476268492,0.22394620467296977,0.16643223934073492,0.49418971949403295,213312.0,110816.0,221.0,134.0,180.0,120.0,508.0,0.0
133,86.8,36.25,0.46403416449032375,0.19047202834506569,0.23215000996264873,0.23636393234036387,0.43571870745245805,445376.0,743360.0,480.0,203.0,207.0,196.0,450.0,0.0
134,32.2,4.35,0.17724794415708725,0.8477517728031213,0.3387124861943804,0.16945327103418178,0.38416580623817104,165056.0,89568.0,186.0,859.0,383.0,188.0,397.0,0.0
135,41.2,6.1,0.14155491608144893,0.6770370828712772,0.3296950726913412,0.1634650669350853,0.4279506660531507,211168.0,124960.0,148.0,675.0,353.0,177.0,440.0,0.0
136,55.0,4.85,0.18876651442269293,9.110006915275092,2.0468273273584745,0.1052007186615606,0.5310601412442039,281632.0,100288.0,241.0,9724.0,3160.0,1095.0,549.0,0.0
137,47.8,4.15,0.1024,0.14674048719226498,0.1024,0.2300713054016148,0.42032111415670215,244736.0,85504.0,64.0,77.0,46.0,105.0,433.0,0.0
138,31.8,8.5,0.32091772635322535,8.1779359843485,2.010336262953375,0.22394620467296977,0.516921929386749,163360.0,174496.0,371.0,8742.0,3019.0,1191.0,535.0,0.0
139,26.8,4.35,0.1740879481674622,2.68082649250345,0.653111689102559,0.18046529951454654,0.6414679415366508,137600.0,89088.0,192.0,2799.0,935.0,378.0,659.0,0.0
140,51.0,4.95,0.1494040796805694,0.2804141705486706,0.137786353469435,0.24065434466442132,0.44763594881137564,261280.0,101984.0,154.0,237.0,122.0,148.0,462.0,0.0
141,70.2,17.8,0.8788074028291496,0.14283387109577214,0.1740879481674622,0.3068050166788469,0.31519636956627706,359456.0,365440.0,902.0,201.0,157.0,238.0,324.0,0.0
142,33.6,3.95,0.1534903960289547,9.028434603781847,2.2596956867426203,0.1024,0.42411873427091507,172128.0,81088.0,203.0,9635.0,3348.0,1185.0,438.0,0.0
143,59.2,14.95,0.21798417016794858,0.21798417016794858,0.13655259465352437,0.24947021805073416,0.3911390770466473,303424.0,306592.0,224.0,182.0,115.0,156.0,404.0,0.0
144,43.0,3.6,0.1402874130141752,4.054676468652843,1.0807803912996896,0.1024,0.46822673397445747,220480.0,73824.0,164.0,4301.0,1521.0,486.0,485.0,0.0
145,54.2,5.05,0.19568158463697313,16.7935962086241,3.672716927472403,0.27050478800753586,0.4279506660531507,278368.0,104384.0,287.0,17951.0,5804.0,2180.0,441.0,0.0
146,33.8,3.05,0.1024,9.359172602526623,2.0653205040438585,0.28808371352153866,0.503160113758275,173376.0,63136.0,141.0,9908.0,3241.0,1295.0,517.0,0.0
147,104.8,49.55,0.5122933361229038,0.2102809627092118,0.14542655177583327,0.24065434466442132,0.4598791358760376,536864.0,1015296.0,530.0,216.0,121.0,151.0,476.0,0.0
148,119.2,51.15,0.28808371352153866,0.16643223934073492,0.1024,0.37731685567439016,0.3807259303848422,611136.0,1048544.0,295.0,127.0,67.0,250.0,393.0,0.0
149,113.2,32.7,0.7018389338777684,0.1634650669350853,0.1740879481674622,0.3807259303848422,0.526304952399003,580352.0,669792.0,720.0,197.0,174.0,312.0,541.0,0.0
150,73.6,7.8,0.13655259465352437,15.211602095849216,3.511205164620939,0.23215000996264873,0.455761311985254,377600.0,159744.0,217.0,16199.0,5435.0,2054.0,470.0,0.0
151,96.2,51.15,0.49418971949403295,0.3448607009862543,0.28550417053830485,0.21798417016794858,0.6590125825000742,492896.0,1048544.0,511.0,377.0,279.0,209.0,679.0,0.0
152,46.0,5.4,0.2586090426959236,2.8294772515375515,0.7145785188965031,0.25629342015227985,0.6472636331527855,235808.0,111008.0,279.0,2988.0,1036.0,491.0,669.0,0.0
153,45.2,5.2,0.24065434466442132,0.18046529951454654,0.20103362629533755,0.18374105541112293,0.41655749847890405,231648.0,106688.0,247.0,156.0,163.0,125.0,430.0,0.0
154,92.4,37.5,0.44362775217754097,0.18046529951454654,0.33267388245711177,0.2450226353590413,0.455761311985254,474080.0,768800.0,456.0,207.0,313.0,263.0,471.0,0.0
155,59.0,7.35,0.2384994910679599,8.1779359843485,1.921929516622048,0.1317270471615462,0.565571421932247,302432.0,151520.0,287.0,8730.0,2921.0,1052.0,585.0,0.0
156,34.8,5.35,0.1820958115879857,3.2091772635322533,0.8709384350146522,0.16055079360788177,0.3607239323108456,178912.0,109920.0,202.0,3392.0,1226.0,484.0,372.0,0.0
