pnn,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,FS,SS,FL1,FL2,FL3,FL4,FL5,TIME
pns,FS Lin,SS Lin,FL1 Log,FL2 Log,FL3 Log,FL4 Log,FL5 Log,,,,,,,,
160,46.2,3.5,0.1024,0.1024,0.1024,0.3267429356164207,0.1024,237216.0,71904.0,21.0,0.0,14.0,180.0,42.0,2.0
161,50.8,11.95,8.709384350146523,0.1024,0.4018370312688165,0.25629342015227985,0.1024,260992.0,245376.0,9020.0,1058.0,350.0,313.0,0.0,2.0
162,91.8,30.3,0.1740879481674622,0.14674048719226498,0.1024,0.3982389247263045,0.20103362629533755,470240.0,620992.0,178.0,84.0,30.0,250.0,207.0,2.0
163,44.2,3.35,0.1788493872806009,0.10905452905988393,0.10905452905988393,0.24723642585667988,0.1024,226496.0,69184.0,184.0,59.0,73.0,138.0,101.0,2.0
164,52.2,7.0,0.1024,0.1024,0.15487718863980784,0.2300713054016148,0.1024,267424.0,143616.0,0.0,3.0,112.0,146.0,24.0,2.0
165,74.8,13.6,3.542929060730811,0.12258150712276275,0.23424749571260373,0.1854011640859773,0.1024,383904.0,278976.0,3657.0,556.0,191.0,145.0,36.0,2.0
166,54.0,3.2,0.1024,0.20653205040438585,0.1024,0.3607239323108456,0.1024,276480.0,66272.0,61.0,127.0,7.0,200.0,0.0,2.0
167,54.8,15.55,16.34650669350853,0.1024,0.8631399270691389,0.1024,0.1024,280576.0,319104.0,16902.0,2110.0,772.0,349.0,0.0,2.0
168,58.4,9.15,5.655714219322469,0.1024,0.31519636956627706,0.20653205040438585,0.1024,299520.0,187424.0,5827.0,756.0,267.0,213.0,100.0,2.0
169,46.4,4.1,0.1024,0.1024,0.137786353469435,0.22194095816380596,0.1024,238304.0,84192.0,22.0,1.0,92.0,128.0,0.0,2.0
170,87.6,10.4,8.55411248084814,0.16200137722745894,0.6300317799926142,0.11510155917025851,0.19568158463697313,448800.0,213088.0,8848.0,1354.0,592.0,299.0,201.0,2.0
171,47.6,5.8,0.540699797143687,0.17566084058551082,0.1024,0.1921929516622048,0.1024,244000.0,119136.0,558.0,170.0,27.0,58.0,0.0,2.0
172,58.2,3.7,0.12258150712276275,0.1740879481674622,0.1024,0.3296950726913412,0.1024,298272.0,76768.0,126.0,113.0,61.0,204.0,29.0,2.0
173,204.6,51.15,0.2656821986717712,0.1024,0.23636393234036387,0.27541491564288445,0.28550417053830485,1048544.0,1048544.0,272.0,67.0,208.0,239.0,295.0,2.0
174,40.0,3.15,0.1024,0.12480657252785048,0.22596956867426202,0.1341181198643804,0.1024,205728.0,65248.0,57.0,79.0,173.0,89.0,23.0,2.0
175,102.6,9.75,0.18707627191715065,0.268082649250345,0.1024,0.23636393234036387,0.21409792422694074,525824.0,200096.0,192.0,217.0,48.0,103.0,221.0,2.0
176,44.0,4.35,0.157688476268492,0.1024,0.16055079360788177,0.27050478800753586,0.11719085064164587,225280.0,89472.0,161.0,48.0,129.0,192.0,121.0,2.0
177,50.2,7.15,2.855041705383049,0.1024,0.3448607009862543,0.16055079360788177,0.1024,257120.0,146720.0,2943.0,378.0,287.0,182.0,87.0,2.0
178,42.4,2.45,0.1024,0.1024,0.1402874130141752,0.23424749571260373,0.1024,217728.0,50880.0,22.0,7.0,98.0,143.0,14.0,2.0
179,45.2,6.85,2.933129289209221,0.1024,0.28808371352153866,0.1024,0.1024,231456.0,140704.0,3034.0,371.0,208.0,55.0,0.0,2.0
180,59.0,9.05,0.18046529951454654,0.1024,0.1024,0.26330324207274547,0.1024,302624.0,185888.0,185.0,17.0,48.0,142.0,13.0,2.0
181,45.8,4.0,0.1024,0.2028499741235547,0.1024,0.31519636956627706,0.1402874130141752,234720.0,81920.0,45.0,121.0,0.0,153.0,144.0,2.0
182,47.0,7.85,2.0468273273584745,0.16200137722745894,0.24065434466442132,0.27541491564288445,0.13655259465352437,241536.0,161696.0,2113.0,393.0,222.0,243.0,141.0,2.0
183,46.6,4.15,0.1024,0.1024,0.13903125935157085,0.20103362629533755,0.1024,239488.0,84992.0,71.0,3.0,89.0,108.0,101.0,2.0
184,73.0,8.4,1.1931806635041005,0.19923354230667628,0.17566084058551082,0.24723642585667988,0.1024,374560.0,172448.0,1229.0,303.0,153.0,176.0,0.0,2.0
185,39.2,4.3,0.10425873630394183,0.12039611043028081,0.1024,0.28294772515375516,0.1024,201280.0,88672.0,106.0,49.0,14.0,137.0,7.0,3.0
186,24.2,9.65,0.1024,0.1024,0.1024,0.27294881089701023,0.1024,124320.0,198528.0,59.0,0.0,5.0,127.0,100.0,3.0
187,42.6,13.1,0.3040578404559338,0.1634650669350853,0.2539985320257652,0.20468273273584747,0.1024,219104.0,268704.0,312.0,156.0,220.0,177.0,30.0,3.0
188,61.6,9.55,0.2933129289209221,0.1024,0.20653205040438585,0.12039611043028081,0.1024,315392.0,196320.0,301.0,72.0,144.0,62.0,14.0,3.0
189,95.8,11.55,2.3424749571260373,0.1024,0.21603230857279196,0.12368903653634912,0.1024,491168.0,236896.0,2420.0,283.0,147.0,72.0,55.0,3.0
190,110.2,24.0,3.0133526284383048,0.23424749571260373,0.3542929060730811,0.22801121386003648,0.14412438152599996,565216.0,491584.0,3113.0,618.0,336.0,257.0,149.0,3.0
191,73.4,8.85,0.5554883519499598,0.1024,0.25629342015227985,0.1494040796805694,0.1024,375968.0,181536.0,573.0,9.0,190.0,122.0,70.0,3.0
192,48.8,4.75,0.1024,0.14155491608144893,0.1024,0.3013352628438305,0.17098428893650555,250272.0,97984.0,54.0,61.0,0.0,146.0,176.0,3.0
193,46.4,7.15,0.1317270471615462,0.1052007186615606,0.1634650669350853,0.22801121386003648,0.1024,238048.0,147040.0,135.0,58.0,124.0,149.0,0.0,3.0
194,29.4,4.0,1.0711029283125797,0.16643223934073492,0.2300713054016148,0.16200137722745894,0.1024,150752.0,82688.0,1101.0,261.0,187.0,119.0,0.0,3.0
195,66.4,14.2,1.8209581158798571,0.11510155917025851,0.2609455869930851,0.17098428893650555,0.1024,340768.0,291232.0,1874.0,316.0,214.0,146.0,13.0,3.0
196,50.6,4.15,0.1024,0.1024,0.17098428893650555,0.1024,0.1024,259136.0,85664.0,59.0,42.0,104.0,15.0,0.0,3.0
197,48.0,4.5,0.1024,0.11719085064164587,0.1052007186615606,0.1402874130141752,0.1024,245888.0,92352.0,31.0,47.0,48.0,26.0,94.0,3.0
198,44.2,3.8,0.1024,0.1341181198643804,0.1024,0.2300713054016148,0.14155491608144893,227200.0,78560.0,63.0,65.0,49.0,107.0,146.0,3.0
199,60.2,51.15,0.28808371352153866,0.1024,0.1402874130141752,0.19392942359868295,0.19744957652881365,308256.0,1048544.0,295.0,0.0,84.0,100.0,204.0,3.0
200,48.6,4.4,0.1024,0.1024,0.13903125935157085,0.23424749571260373,0.19568158463697313,248864.0,90688.0,71.0,15.0,97.0,141.0,202.0,3.0
201,104.0,12.7,0.42411873427091507,0.1024,0.11614150691868232,0.18046529951454654,0.1024,532704.0,260992.0,435.0,63.0,63.0,74.0,0.0,3.0
202,60.2,8.5,0.19923354230667628,0.19744957652881365,0.22194095816380596,0.27541491564288445,0.1024,308768.0,174240.0,205.0,172.0,207.0,231.0,3.0,3.0
203,50.8,4.15,0.1024,0.10332518859176422,0.18374105541112293,0.19392942359868295,0.1024,260896.0,85024.0,83.0,53.0,139.0,126.0,82.0,3.0
204,40.8,6.5,0.6649667907340404,0.1353298830914057,0.10425873630394183,0.24723642585667988,0.10807803912996895,209536.0,134112.0,688.0,153.0,71.0,135.0,111.0,3.0
205,44.2,9.15,0.38416580623817104,0.1534903960289547,0.20103362629533755,0.13655259465352437,0.1024,226976.0,188000.0,395.0,149.0,150.0,76.0,0.0,3.0
206,45.8,9.1,0.3807259303848422,0.1024,0.1634650669350853,0.18374105541112293,0.1024,234496.0,187264.0,391.0,47.0,110.0,103.0,4.0,3.0
207,43.4,4.45,0.17098428893650555,0.14155491608144893,0.14412438152599996,0.31237405596334344,0.1024,223104.0,91360.0,176.0,97.0,127.0,226.0,89.0,3.0
208,31.6,3.4,1.5211602095849217,0.157688476268492,0.12039611043028081,0.2028499741235547,0.11203725420310383,161920.0,70272.0,1575.0,296.0,81.0,98.0,115.0,3.0
209,35.8,3.4,0.1024,0.20103362629533755,0.1402874130141752,0.3267429356164207,0.1024,183968.0,70144.0,75.0,145.0,133.0,239.0,93.0,3.0
210,53.8,9.8,3.3871248619438044,0.1854011640859773,0.2539985320257652,0.1634650669350853,0.1024,276064.0,201504.0,3500.0,604.0,215.0,135.0,44.0,3.0
211,38.2,4.5,0.1024,0.12480657252785048,0.14542655177583327,0.1740879481674622,0.1353298830914057,196352.0,92832.0,86.0,69.0,97.0,84.0,140.0,3.0
212,51.6,7.95,0.3511205164620939,0.11614150691868232,0.1270720267009761,0.2102809627092118,0.1024,264480.0,162944.0,361.0,93.0,85.0,111.0,37.0,3.0
213,43.8,6.25,0.1024,0.1024,0.24282866745975348,0.15211602095849217,0.1024,224736.0,128736.0,25.0,33.0,189.0,117.0,0.0,3.0
214,54.2,9.15,1.992335423066763,0.1024,0.16494198114485398,0.30957701376212127,0.1024,278048.0,187840.0,2047.0,269.0,139.0,236.0,97.0,3.0
215,90.8,22.85,2.1218086063659225,0.1820958115879857,0.22801121386003648,0.23636393234036387,0.1024,465824.0,468384.0,2184.0,420.0,203.0,195.0,17.0,3.0
216,41.6,5.15,0.1024,0.1024,0.1024,0.22801121386003648,0.1024,213184.0,105920.0,31.0,17.0,29.0,97.0,73.0,3.0
217,29.2,2.75,4.986547457698438,0.1024,0.18876651442269293,0.2586090426959236,0.1024,149824.0,56768.0,5145.0,681.0,151.0,195.0,0.0,3.0
218,41.8,3.85,0.1024,0.1024,0.1534903960289547,0.12937860276781757,0.1024,214880.0,79456.0,12.0,29.0,93.0,42.0,44.0,3.0
219,32.0,4.1,0.1024,0.11003984162010291,0.21603230857279196,0.1024,0.10711029283125797,164416.0,84192.0,21.0,57.0,152.0,40.0,110.0,3.0
220,36.2,3.25,0.1024,0.1820958115879857,0.1024,0.26330324207274547,0.1024,185888.0,66592.0,0.0,98.0,8.0,112.0,79.0,3.0
221,43.2,8.5,2.010336262953375,0.1024,0.27541491564288445,0.2804141705486706,0.11614150691868232,221376.0,174112.0,2080.0,322.0,250.0,267.0,120.0,3.0
222,49.2,7.3,0.1024,0.1341181198643804,0.1024,0.13655259465352437,0.1024,252896.0,149600.0,58.0,67.0,45.0,20.0,63.0,3.0
223,52.6,6.45,2.609455869930851,0.1024,0.3387124861943804,0.1024,0.1024,269728.0,132192.0,2701.0,365.0,271.0,117.0,41.0,3.0
224,69.6,8.6,0.21798417016794858,0.1024,0.12937860276781757,0.24947021805073416,0.12148389468675426,357216.0,176960.0,223.0,59.0,93.0,152.0,125.0,3.0
225,80.0,24.7,0.7542016125657375,0.22394620467296977,0.22394620467296977,0.3607239323108456,0.1024,410080.0,506624.0,780.0,276.0,229.0,321.0,14.0,3.0
226,48.2,7.3,0.19568158463697313,0.12822012816031303,0.21218086063659222,0.22194095816380596,0.1024,247456.0,150112.0,200.0,98.0,177.0,171.0,55.0,3.0
227,69.4,6.9,0.1024,0.1024,0.14806629407410293,0.1634650669350853,0.1024,355840.0,141728.0,104.0,38.0,94.0,74.0,0.0,3.0
228,58.6,10.9,2.0653205040438585,0.12039611043028081,0.22394620467296977,0.22194095816380596,0.1024,300064.0,224064.0,2123.0,348.0,187.0,177.0,33.0,3.0
229,27.0,7.85,1.7566084058551081,0.1024,0.22394620467296977,0.18707627191715065,0.12937860276781757,138624.0,161728.0,1806.0,161.0,164.0,142.0,133.0,3.0
230,41.4,4.3,0.31519636956627706,0.1024,0.1024,0.28808371352153866,0.1024,212032.0,89056.0,325.0,49.0,67.0,175.0,0.0,3.0
231,68.4,5.75,4.43627752177541,0.1024,0.268082649250345,0.17098428893650555,0.1024,350976.0,117888.0,4575.0,597.0,213.0,151.0,0.0,3.0
232,37.6,3.95,0.1024,0.14412438152599996,0.1024,0.26330324207274547,0.1024,193408.0,81600.0,20.0,66.0,33.0,129.0,98.0,3.0
233,69.4,9.45,8.477517728031213,0.1024,0.44763594881137564,0.16494198114485398,0.1024,355904.0,193824.0,8767.0,1177.0,396.0,246.0,0.0,3.0
234,42.8,4.9,0.1024,0.1024,0.16055079360788177,0.21603230857279196,0.1024,219296.0,101344.0,0.0,12.0,116.0,135.0,0.0,3.0
235,53.2,13.1,2.0468273273584745,0.1024,0.27541491564288445,0.1024,0.1024,273056.0,268448.0,2103.0,293.0,205.0,63.0,1.0,3.0
236,48.8,5.05,0.1024,0.13903125935157085,0.1024,0.12822012816031303,0.1024,250592.0,103968.0,80.0,73.0,36.0,7.0,3.0,3.0
237,31.4,3.6,0.1024,0.15487718863980784,0.1024,0.3238172324012421,0.1024,160992.0,74464.0,44.0,84.0,71.0,205.0,78.0,3.0
238,44.2,33.55,0.8554112480848141,0.3068050166788469,0.4516803596815303,0.3574939583664581,0.16945327103418178,226688.0,687936.0,880.0,413.0,476.0,449.0,174.0,3.0
239,63.2,51.15,4.357187074524581,1.5487718863980784,1.8046529951454655,1.1931806635041005,0.8251824002677574,324480.0,1048544.0,4487.0,2398.0,2197.0,2077.0,853.0,3.0
240,48.6,3.2,0.1024,0.20468273273584747,0.19923354230667628,0.22194095816380596,0.1353298830914057,249696.0,65600.0,0.0,149.0,172.0,164.0,140.0,3.0
241,44.4,4.3,0.1024,0.11931806635041005,0.1024,0.2959630243862989,0.1024,228128.0,88160.0,0.0,41.0,61.0,176.0,38.0,3.0
242,74.0,5.4,4.682267339744575,0.1024,0.2586090426959236,0.1024,0.1024,379328.0,111488.0,4830.0,622.0,183.0,47.0,84.0,3.0
243,40.0,3.65,0.1024,0.1024,0.1024,0.2539985320257652,0.1024,205792.0,74784.0,57.0,5.0,9.0,111.0,0.0,3.0
244,51.8,5.15,0.1024,0.1024,0.1024,0.1921929516622048,0.12368903653634912,265472.0,106272.0,0.0,4.0,0.0,49.0,128.0,4.0
245,56.4,7.6,0.5310601412442039,0.17098428893650555,0.13655259465352437,0.2450226353590413,0.11719085064164587,289312.0,156576.0,547.0,176.0,109.0,151.0,121.0,4.0
246,84.8,5.9,0.3911390770466473,0.1024,0.1024,0.17724794415708725,0.1024,434816.0,120896.0,402.0,48.0,0.0,36.0,89.0,4.0
247,35.8,3.55,0.21409792422694074,0.15075395223997853,0.1921929516622048,0.23424749571260373,0.1024,184096.0,72896.0,219.0,121.0,161.0,172.0,9.0,4.0
248,76.6,36.7,0.2028499741235547,0.20468273273584747,0.15211602095849217,0.2906865627912965,0.1052007186615606,392864.0,752064.0,208.0,168.0,139.0,208.0,108.0,4.0
249,49.8,4.15,0.1024,0.1024,0.11103405652348632,0.2656821986717712,0.1024,255392.0,85184.0,0.0,20.0,77.0,158.0,45.0,4.0
250,62.6,9.35,2.2194095816380597,0.10905452905988393,0.16643223934073492,0.18046529951454654,0.1024,321152.0,191872.0,2293.0,349.0,119.0,103.0,0.0,4.0
251,45.2,7.35,2.729488108970102,0.1024,0.1921929516622048,0.2384994910679599,0.1402874130141752,231552.0,151008.0,2812.0,280.0,140.0,176.0,145.0,4.0
252,38.6,11.9,8.032138835406402,0.1024,0.516921929386749,0.21798417016794858,0.1024,197664.0,244288.0,8279.0,1056.0,471.0,341.0,88.0,4.0
253,61.8,7.0,0.8104709569957028,0.19392942359868295,0.15627651098408582,0.2539985320257652,0.1024,316416.0,143872.0,839.0,241.0,133.0,172.0,5.0,4.0
254,67.0,9.7,1.3532988309140568,0.16945327103418178,0.10615121187202028,0.25629342015227985,0.1024,343936.0,199072.0,1398.0,282.0,80.0,147.0,72.0,4.0
255,58.2,12.7,0.9359172602526624,0.2384994910679599,0.4091310652364684,0.2102809627092118,0.2804141705486706,298400.0,261088.0,967.0,348.0,392.0,272.0,290.0,4.0
256,41.8,2.65,0.10425873630394183,0.11407092326346777,0.14542655177583327,0.21409792422694074,0.1024,214688.0,54848.0,106.0,60.0,104.0,124.0,0.0,4.0
257,54.8,3.8,0.1024,0.1024,0.17724794415708725,0.17566084058551082,0.1024,280576.0,78432.0,0.0,3.0,124.0,104.0,0.0,4.0
258,43.8,7.45,0.4018370312688165,0.1740879481674622,0.1024,0.27294881089701023,0.11614150691868232,224928.0,153120.0,412.0,151.0,55.0,148.0,120.0,4.0
259,63.6,7.35,4.279506660531507,0.1024,0.3238172324012421,0.16643223934073492,0.1024,326560.0,150720.0,4435.0,577.0,269.0,177.0,0.0,4.0
260,59.2,11.55,0.4091310652364684,0.10807803912996895,0.2517241926574282,0.24723642585667988,0.12148389468675426,304096.0,237056.0,420.0,114.0,219.0,218.0,125.0,4.0
261,30.2,5.3,0.7542016125657375,0.17724794415708725,0.1024,0.12368903653634912,0.1024,155584.0,108736.0,780.0,206.0,35.0,0.0,0.0,4.0
262,53.2,7.05,10.24,0.1024,0.6243903848667742,0.16055079360788177,0.14806629407410293,273088.0,144768.0,10543.0,1488.0,581.0,341.0,153.0,4.0
263,56.4,5.6,0.10807803912996895,0.1024,0.12937860276781757,0.15487718863980784,0.1024,289536.0,115104.0,110.0,17.0,70.0,54.0,0.0,4.0
264,46.0,7.45,2.779033017557214,0.11719085064164587,0.21798417016794858,0.24947021805073416,0.1024,235616.0,153056.0,2858.0,442.0,186.0,201.0,0.0,4.0
265,57.4,3.65,0.1024,0.1024,0.10425873630394183,0.2300713054016148,0.1024,294304.0,75168.0,60.0,11.0,61.0,119.0,63.0,4.0
266,66.2,14.0,1.0615121187202028,0.14412438152599996,0.12822012816031303,0.2959630243862989,0.11203725420310383,339680.0,287072.0,1094.0,220.0,108.0,201.0,115.0,4.0
267,49.2,4.85,0.27790330175572137,0.16494198114485398,0.1634650669350853,0.22596956867426202,0.1024,252800.0,99520.0,285.0,139.0,132.0,147.0,62.0,4.0
268,41.2,34.75,5.310601412442038,1.7566084058551081,2.0653205040438585,2.0468273273584745,0.9615153162728408,210944.0,712192.0,5471.0,2789.0,2679.0,3119.0,991.0,4.0
269,29.6,9.6,1.9047202834506567,0.1534903960289547,0.16945327103418178,0.3068050166788469,0.1024,152256.0,196608.0,1961.0,351.0,153.0,234.0,36.0,4.0
270,51.2,2.95,0.14542655177583327,0.15487718863980784,0.12480657252785048,0.23215000996264873,0.1024,262528.0,61184.0,149.0,105.0,92.0,131.0,0.0,4.0
271,74.0,8.05,9.615153162728408,0.1024,0.48537925041276075,0.1024,0.1024,379584.0,165632.0,9931.0,1171.0,396.0,174.0,33.0,4.0
272,70.0,18.9,0.17098428893650555,0.18374105541112293,0.13903125935157085,0.23215000996264873,0.1024,358528.0,387232.0,176.0,140.0,110.0,139.0,70.0,4.0
273,72.4,8.7,2.300713054016148,0.1024,0.24282866745975348,0.22394620467296977,0.1024,371584.0,178880.0,2365.0,357.0,205.0,190.0,0.0,4.0
274,54.4,3.85,0.10425873630394183,0.19047202834506569,0.20468273273584747,0.12937860276781757,0.1024,278912.0,79136.0,107.0,149.0,158.0,72.0,23.0,4.0
275,36.0,4.2,0.11003984162010291,0.20103362629533755,0.10332518859176422,0.1788493872806009,0.30957701376212127,185120.0,86144.0,113.0,144.0,64.0,65.0,319.0,4.0
276,37.6,13.15,1.9392942359868297,0.10807803912996895,0.1024,0.23215000996264873,0.1024,192800.0,269824.0,2006.0,297.0,51.0,113.0,29.0,4.0
277,63.6,7.3,7.4744838290948294,0.1024,0.476725855350575,0.1024,0.1024,325632.0,149792.0,7741.0,877.0,381.0,143.0,0.0,4.0
278,55.0,7.85,4.318172195108683,0.1024,0.2384994910679599,0.20839807674098557,0.1024,281696.0,161504.0,4476.0,496.0,179.0,171.0,37.0,4.0
279,44.6,2.0,0.1024,0.1024,0.15211602095849217,0.13655259465352437,0.1024,229280.0,41888.0,61.0,0.0,88.0,48.0,9.0,4.0
280,55.0,6.55,0.10615121187202028,0.12937860276781757,0.1024,0.3356796059026902,0.1024,282400.0,134560.0,108.0,55.0,4.0,181.0,55.0,4.0
281,49.4,4.7,0.1402874130141752,0.10807803912996895,0.2450226353590413,0.18046529951454654,0.1024,253824.0,96448.0,143.0,76.0,199.0,147.0,15.0,4.0
282,46.4,4.85,0.14155491608144893,0.1024,0.1024,0.22394620467296977,0.1024,238464.0,99808.0,144.0,0.0,49.0,107.0,94.0,4.0
283,34.2,3.4,0.1024,0.15487718863980784,0.14806629407410293,0.2384994910679599,0.1024,176096.0,69952.0,90.0,101.0,117.0,151.0,48.0,4.0
284,93.6,7.8,0.8788074028291496,0.1024,0.13054754424534865,0.24723642585667988,0.1024,479456.0,160160.0,906.0,0.0,76.0,151.0,5.0,4.0
285,52.2,12.85,1.6643223934073492,0.1024,0.1024,0.2959630243862989,0.1024,267776.0,263488.0,1714.0,243.0,65.0,179.0,0.0,4.0
286,49.6,4.8,0.38416580623817104,0.15211602095849217,0.16055079360788177,0.24947021805073416,0.1402874130141752,254528.0,98304.0,396.0,141.0,132.0,170.0,145.0,4.0
287,53.2,12.0,0.3574939583664581,0.12368903653634912,0.21409792422694074,0.27541491564288445,0.1024,272864.0,246560.0,368.0,117.0,189.0,226.0,28.0,4.0
288,46.2,3.1,0.27790330175572137,0.1024,0.12039611043028081,0.24947021805073416,0.1024,236864.0,64352.0,284.0,40.0,81.0,148.0,102.0,4.0
289,44.2,5.1,0.1024,0.137786353469435,0.1024,0.2609455869930851,0.1024,226752.0,104640.0,50.0,70.0,71.0,148.0,80.0,4.0
290,57.8,8.05,18.20958115879857,0.1024,0.7081800801168278,0.21995366692014168,0.1024,296672.0,164896.0,18841.0,2308.0,644.0,449.0,51.0,4.0
291,63.4,7.35,2.450226353590413,0.13291720693948222,0.268082649250345,0.18876651442269293,0.1725291396542299,325280.0,151232.0,2532.0,423.0,229.0,169.0,178.0,4.0
292,65.4,12.95,0.41655749847890405,0.14412438152599996,0.14155491608144893,0.24947021805073416,0.1024,335648.0,265472.0,430.0,133.0,111.0,159.0,22.0,4.0
293,52.0,9.9,0.43965544551254854,0.2300713054016148,0.1725291396542299,0.2804141705486706,0.2933129289209221,266784.0,203136.0,453.0,230.0,161.0,209.0,302.0,4.0
294,58.6,14.65,6.132586838954457,0.1024,0.4986547457698438,0.1854011640859773,0.1024,300032.0,300960.0,6329.0,790.0,443.0,295.0,49.0,4.0
295,58.8,9.05,4.43627752177541,0.1024,0.36727169274724036,0.19568158463697313,0.1024,301856.0,185760.0,4588.0,641.0,324.0,233.0,28.0,4.0
296,56.2,8.9,12.258150712276276,0.1024,0.683154143274342,0.1024,0.1024,288512.0,182336.0,12678.0,1626.0,607.0,294.0,3.0,4.0
297,55.0,4.35,0.1341181198643804,0.1725291396542299,0.15911319872255733,0.21995366692014168,0.19568158463697313,281600.0,89472.0,137.0,127.0,127.0,139.0,202.0,4.0
298,53.0,5.05,0.14806629407410293,0.11304951581874152,0.1024,0.21218086063659222,0.1024,271744.0,104064.0,151.0,54.0,39.0,87.0,48.0,4.0
299,24.2,3.25,2.0839807674098556,0.1534903960289547,0.16200137722745894,0.3479765328837181,0.1024,124608.0,67552.0,2144.0,375.0,154.0,271.0,95.0,4.0
300,78.2,15.95,0.1024,0.1024,0.1024,0.17566084058551082,0.1024,401376.0,326880.0,39.0,0.0,0.0,35.0,76.0,4.0
301,45.4,5.0,0.12480657252785048,0.1024,0.1024,0.20839807674098557,0.1024,233216.0,103296.0,127.0,0.0,19.0,76.0,10.0,4.0
302,46.8,10.7,1.151015591702585,0.1854011640859773,0.1317270471615462,0.23636393234036387,0.1024,240224.0,219264.0,1191.0,276.0,104.0,141.0,76.0,4.0
303,45.8,5.0,0.1024,0.1024,0.11304951581874152,0.15487718863980784,0.1024,235296.0,102432.0,33.0,30.0,57.0,46.0,36.0,4.0
304,49.2,10.05,2.1409792422694074,0.14412438152599996,0.2656821986717712,0.15911319872255733,0.1024,252576.0,206752.0,2204.0,391.0,220.0,136.0,81.0,4.0
305,45.6,4.95,1.3655259465352438,0.1024,0.12937860276781757,0.157688476268492,0.1024,234400.0,101472.0,1408.0,196.0,72.0,58.0,60.0,4.0
306,55.4,4.9,0.1024,0.1024,0.1341181198643804,0.16200137722745894,0.1024,284640.0,100352.0,61.0,0.0,76.0,65.0,0.0,4.0
307,59.0,7.65,1.2822012816031303,0.11003984162010291,0.18876651442269293,0.1854011640859773,0.11407092326346777,302368.0,157600.0,1321.0,225.0,142.0,120.0,118.0,4.0
308,56.2,8.25,0.22801121386003648,0.10711029283125797,0.1024,0.3040578404559338,0.11931806635041005,288288.0,168992.0,233.0,57.0,45.0,176.0,123.0,4.0
309,95.8,8.25,1.024,0.1024,0.15211602095849217,0.15911319872255733,0.1024,491040.0,169632.0,1056.0,102.0,89.0,72.0,19.0,4.0
310,27.8,5.05,0.1024,0.14806629407410293,0.12148389468675426,0.18046529951454654,0.1024,143072.0,103488.0,0.0,77.0,77.0,77.0,0.0,4.0
311,80.8,11.8,0.6243903848667742,0.2384994910679599,0.14674048719226498,0.36398308921465733,0.1024,414368.0,241984.0,641.0,260.0,153.0,282.0,7.0,4.0
312,43.4,8.05,1.9392942359868297,0.14155491608144893,0.14283387109577214,0.20103362629533755,0.1024,222816.0,165088.0,2003.0,340.0,103.0,111.0,0.0,5.0
313,44.0,4.25,0.1024,0.1024,0.11003984162010291,0.18876651442269293,0.1024,225664.0,87584.0,25.0,0.0,57.0,79.0,0.0,5.0
314,34.8,8.1,0.4279506660531507,0.1024,0.1024,0.28808371352153866,0.1024,179104.0,166880.0,441.0,73.0,55.0,167.0,69.0,5.0
315,53.2,4.9,0.1024,0.12039611043028081,0.1024,0.17724794415708725,0.1024,273024.0,100672.0,0.0,45.0,48.0,59.0,48.0,5.0
316,46.2,4.1,0.1024,0.1402874130141752,0.19047202834506569,0.1725291396542299,0.13291720693948222,236992.0,84768.0,66.0,89.0,145.0,107.0,137.0,5.0
317,69.6,13.2,2.5860904269592364,0.16643223934073492,0.24723642585667988,0.19392942359868295,0.1024,357120.0,270560.0,2674.0,473.0,211.0,161.0,17.0,5.0
318,43.0,3.95,0.1024,0.1024,0.10711029283125797,0.28294772515375516,0.16793596208624098,220384.0,81600.0,58.0,0.0,73.0,173.0,173.0,5.0
319,93.4,4.75,0.4516803596815303,0.1024,0.16200137722745894,0.15075395223997853,0.1494040796805694,478592.0,98272.0,463.0,44.0,101.0,70.0,154.0,5.0
320,45.4,4.55,0.2804141705486706,0.157688476268492,0.19744957652881365,0.16200137722745894,0.1024,233440.0,93696.0,289.0,139.0,153.0,101.0,100.0,5.0
321,70.6,7.75,7.542016125657375,0.1024,0.37731685567439016,0.2028499741235547,0.1024,361760.0,159072.0,7781.0,948.0,322.0,245.0,88.0,5.0
322,78.0,15.95,4.357187074524581,0.1024,0.41282758275690906,0.1024,0.1024,400032.0,326752.0,4492.0,614.0,348.0,160.0,70.0,5.0
323,36.2,6.15,0.1024,0.14674048719226498,0.14674048719226498,0.20653205040438585,0.1024,186112.0,126080.0,0.0,80.0,108.0,117.0,69.0,5.0
324,46.8,4.25,0.1024,0.1024,0.1024,0.31519636956627706,0.1024,240032.0,87456.0,97.0,21.0,5.0,163.0,0.0,5.0
325,56.8,5.05,0.11304951581874152,0.1402874130141752,0.1024,0.3040578404559338,0.1024,291552.0,103680.0,116.0,68.0,0.0,147.0,75.0,5.0
326,43.8,3.85,0.1024,0.1024,0.1024,0.1341181198643804,0.1024,224800.0,79072.0,0.0,0.0,18.0,7.0,17.0,5.0
327,64.6,9.05,6.0232544012255955,0.1024,0.3542929060730811,0.23424749571260373,0.21603230857279196,331072.0,185920.0,6204.0,764.0,307.0,264.0,222.0,5.0
328,48.0,11.7,1.171908506416459,0.1353298830914057,0.21995366692014168,0.22394620467296977,0.1024,246432.0,240064.0,1210.0,241.0,185.0,177.0,74.0,5.0
